"","AUS","AUT","BEL","BGR","BRA","CAN","CHN","CYP","CZE","DEU","DNK","ESP","EST","FIN","FRA","GBR","GRC","HUN","IDN","IND","IRL","ITA","JPN","KOR","LTU","LUX","LVA","MEX","MLT","NLD","POL","PRT","ROM","RUS","SVK","SVN","SWE","TUR","TWN","USA","ZRoW"
"1360",0.121036287654891,0.0633563406971096,0.0495165706739187,0.00429279436980101,0.0443553740819543,0.154544744378168,1.16894185623962,0.00172583586531624,0.0365298616193364,0.295407858821771,0.105032647162557,0.0704652660534812,0.00251779293933822,0.0236075067899011,0.169347324415934,0.270364782978391,0.018887626765414,0.0184666847973518,0.0363018047405516,0.0517625442613979,0.0328798917281929,0.16167737711001,0.660295975005465,0.13924970595748,0.00227681197922552,0.0032365983627674,0.00141568842860501,0.114316596519369,0.000682271104047758,0.135137534972981,0.0350497459017703,0.00893064802383459,0.0127386625720787,0.029373115967268,0.00723179454136332,0.00432707351500708,0.0547495341878708,0.0411464777877399,7.65995860716107,3.61005875053517,0.891132330919501
"1361",0.0132595534514138,0.00460667892894896,0.00337097082760172,0.000408481534287867,0.00416918708123315,0.0175036044333651,0.132201045339503,0.000236664131331676,0.00270765160990579,0.0313917315328568,0.00331125029524327,0.00779103044365141,0.000267060912885716,0.00215586561713499,0.0150817205900012,0.0227578287064749,0.00184931828873762,0.0803648902097079,0.00539662332687824,0.00610872028104911,0.00210373363928561,0.0125210210908508,0.0630212662268353,0.0145601763403583,0.000246574783576171,0.000266802626059785,0.000152428138160809,0.0111970494802638,6.8418153838012e-05,0.00783277446525723,0.00309138229193625,0.000883942040491855,0.00121026188906564,0.0036333153354821,0.000817760641498711,0.0003712769812461,0.0031610671325596,0.00440003148078706,58.7801541779583,0.19086983366155,0.0978605651329082
"1362",0.110411775644854,0.000887640756569249,0.00100872467950369,0.000118533370509102,0.00126841120585979,0.00547501288975615,0.0400339333140811,7.16432074122515e-05,0.00238425778273094,0.00857469104061157,0.00101956517814362,0.00222952220979399,7.72497642999152e-05,0.000534577355245389,0.00449432862708392,0.00742800129717507,0.00143252604447106,0.000516759981070521,0.0019120550837561,0.00210842849286588,0.000699899205944699,0.00368040324018666,0.0198466895439651,0.00495786114258738,7.20464571586378e-05,8.0400487958623e-05,4.34613645438733e-05,0.00340243163062572,2.06313384893553e-05,0.00232310866292072,0.00249174129104546,0.000265721135237625,0.00030196024988624,0.00107161686813152,0.000215579111251691,8.41158767364827e-05,0.000986147784596885,0.00131437297605346,27.3544724801859,0.0831037856913853,0.0311091768165919
"1363",0.0333702324229642,0.00288884510604307,0.00326361822829888,0.00040608191468311,0.00478833562884481,0.018849837632837,0.1439283894057,0.000218191855652862,0.00234717363534586,0.0303188756697695,0.0027213256365347,0.00783190121041289,0.000263314225809545,0.00168859646116239,0.016878546626439,0.024482028556114,0.00250079515336907,0.00159389642391718,0.0055799170608385,0.00638647479182993,0.00246085534989999,0.0121541461773969,0.0637018755200616,0.0160704145770195,0.000226897573364093,0.000249743860563665,0.000138157884651411,0.0123786491083814,7.37579019047706e-05,0.00776587969483378,0.00325280952302145,0.000893268436141017,0.0011276842988937,0.00384265395340815,0.000711836339409088,0.000271876825799033,0.00294306803531713,0.00474276744578663,41.7874582746057,0.238752535274842,0.100325531692917
"1364",0.126028164825147,0.0113108816383135,0.0149738864813775,0.00122798363802202,0.0119002419829915,0.0653672363938191,0.39510086655924,0.000794640804369415,0.0113801590936678,0.158059118676368,0.0126538289572673,0.0267165964974784,0.000835577599789756,0.00594722466820301,0.097750929477801,0.0980383478287852,0.0171411813422284,0.00754577314427901,0.0208440699631373,0.0242745844239853,0.00707053337154048,0.0430907813694485,0.183337174151189,0.0431670265202719,0.000811591480333032,0.00195721083194679,0.00050365498708159,0.037024683219841,0.000237601163027763,0.122793378886883,0.0279446650225162,0.0033602550327249,0.0256255828988124,0.0115131224838081,0.00272520922914571,0.000975736460008479,0.0141222469988676,0.0138193835968681,54.4616985016776,1.64393277114588,0.300592824103998
"1365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1366",0.000260165503290268,6.82411857407631e-05,0.000173418814104465,1.11449158448857e-05,0.000167876237267536,0.00348196220619644,0.00294048319668644,9.48278037413177e-06,3.80791390485024e-05,0.00106059330085721,7.33792614281607e-05,0.000840454284139114,6.8249509226516e-06,3.63022802133687e-05,0.000818440627563777,0.000915740048079842,8.7118447516278e-05,2.41059433533776e-05,0.000457673131457398,0.000194974808662844,7.72765821637945e-05,0.000803202115036555,0.00703420647999707,0.00149623474424707,7.63267473134537e-06,2.14016171958745e-05,4.4122715509685e-06,0.00428641598015096,3.53792733460362e-06,0.000346070493417245,5.92966489838904e-05,9.16299012514061e-05,6.10179435431714e-05,0.000366793507075937,1.22527939752968e-05,8.3597013665343e-06,7.54899369196623e-05,0.000460964551892997,0.00122980469643537,0.18524471350199,0.00573795231049306
"1367",0.0047284138820854,0.00134375780986229,0.00265147518650045,0.000859231499884126,0.00381603337857797,0.0439662518924453,0.0129331312518615,7.88802510367732e-05,0.00063071114734433,0.0220236317075577,0.000824724300880529,0.00511292978868401,6.89604160788566e-05,0.00084808895131748,0.00940193843235347,0.0125801146940897,0.00118953842563462,0.000462969223046716,0.00143168205943921,0.00295814347741688,0.00141116522117404,0.00625146741704696,0.0223700766226726,0.00577044901685784,8.45852274185556e-05,0.000220367570161811,6.5745531473075e-05,0.0242988746318326,3.14327267650289e-05,0.0035021445285704,0.00106755237924322,0.000675440997532345,0.000510330866211533,0.00160308502917139,0.000209219116780916,0.000231568528813152,0.00135469711308851,0.00194563613876753,0.0038167570457363,2.34125615158556,0.0662350733290205
"1368",0.00386884437105355,0.000617560900410301,0.00123192826062597,0.000149911225518604,0.00153934271416666,0.0654212690294239,0.0133755259020567,6.27274386713989e-05,0.000397511118018715,0.00817430413457771,0.000624846556352071,0.00305401349422299,0.000100639314445217,0.000326626766430932,0.00479417444673915,0.0116203939594154,0.000450760415889302,0.000196687099699193,0.00253591632955095,0.00104386084263505,0.00114506113091512,0.00276247844364801,0.072615106761533,0.0100193223170055,9.64572752442217e-05,5.96553551347474e-05,5.92782324671362e-05,0.0486765718478799,2.89359489107048e-05,0.00319872158782139,0.000700289919188756,0.000926470296019265,0.000620457995310783,0.00542934455567445,0.000122916388868836,6.09669495783031e-05,0.000702864887125158,0.0019675067401224,0.00540196169964176,4.60929446791849,0.0768377028295015
"1369",0.0071599394856065,0.00116659640807102,0.00284357081138884,8.44501171917921e-05,0.00328463070435143,0.075928869711462,0.0163003483450877,8.63784712970961e-05,0.000514844887970131,0.0151191753598936,0.000738766396976343,0.00407588592368643,8.5884351065213e-05,0.000689155127906825,0.00860994935761599,0.0152106736095091,0.00125782779546521,0.000369054292012278,0.0018916860644534,0.00478896318895695,0.00139727358387782,0.00745591933659052,0.0308854073293542,0.00757045506461601,8.77810483984227e-05,0.00019217038339306,8.70210463274966e-05,0.0962057095191746,3.67997234669668e-05,0.00335171793808983,0.000796436764777868,0.00051467158536711,0.000289655168655746,0.0037062623932382,0.00027245873062156,0.000111392332422836,0.001261043523304,0.00139658607827659,0.00274091877862057,1.44254070604931,0.0491052250721558
