"","AUS_sb01","AUT_sb01","BEL_sb01","BGR_sb01","BRA_sb01","CAN_sb01","CHN_sb01","CYP_sb01","CZE_sb01","DEU_sb01","DNK_sb01","ESP_sb01","EST_sb01","FIN_sb01","FRA_sb01","GBR_sb01","GRC_sb01","HUN_sb01","IDN_sb01","IND_sb01","IRL_sb01","ITA_sb01","JPN_sb01","KOR_sb01","LTU_sb01","LUX_sb01","LVA_sb01","MEX_sb01","NLD_sb01","POL_sb01","PRT_sb01","ROM_sb01","RUS_sb01","SVK_sb01","SVN_sb01","SWE_sb01","TUR_sb01","USA_sb01","ZRoW_sb01"
"11",2.7578937070036e-06,4.02904988977023e-06,7.00757964602924e-06,2.10273966180999e-05,1.33400152185683e-06,1.90774791317878e-06,2.86560720558359e-06,4.20519401981986e-06,6.46679457732104e-06,7.06210463639528e-06,0.00297955896288866,4.0434888435953e-06,1.60764997708693e-05,1.78048839697429e-05,3.63995867740326e-06,4.30222915359114e-06,3.87350518275862e-06,6.89544609066455e-06,2.72173829355209e-06,1.88810428359353e-06,1.17209047314657e-05,2.72999080459239e-06,9.84307475727648e-07,2.89332809867555e-06,2.25619718856652e-05,7.55045170131088e-06,2.11950556353968e-05,1.21070334808258e-06,9.64726901094129e-06,9.04775136446979e-06,3.41395370572627e-06,3.30050274597829e-06,2.57017021673894e-06,6.16447177189612e-06,5.42541194504046e-06,4.4408456972327e-05,2.47652427601095e-06,1.19430135224184e-06,1.1990358024596e-05
"12",4.89187560664244e-06,2.23848811668891e-05,4.60977265443717e-05,4.41952180845843e-05,1.12588412527524e-05,7.36979819241895e-06,1.65686875448889e-05,3.27259497472478e-05,3.88301976595102e-05,2.5598078020812e-05,2.50744745418588e-05,0.00523243785825536,3.6895802130159e-05,2.17276682225456e-05,4.26653816990542e-05,2.4348978119969e-05,2.47892262309893e-05,3.07582447349275e-05,5.75996505853963e-06,4.67881320979672e-06,3.80595471269763e-05,3.09724264898409e-05,1.83069099220266e-06,5.34393181570073e-06,1.91625243824764e-05,0.000133316289948722,1.70949067994779e-05,1.34446524134242e-05,4.48036738476435e-05,3.33077825808798e-05,0.000244818427820543,3.06389128705864e-05,8.02437616289187e-06,4.28409087434222e-05,5.02979747720665e-05,3.63426755064931e-05,2.73183466247473e-05,3.52648727281646e-06,2.6940849702353e-05
"13",4.38382060688645e-07,1.98624880026482e-06,3.49553754509522e-06,8.5606373972394e-06,3.9527056978145e-07,2.82357339918189e-07,4.57158066937353e-07,4.334097628134e-06,3.71090318805054e-06,1.86928857620646e-06,1.46428468715219e-05,7.53578369889139e-07,0.0122563521146341,6.18200024634913e-05,8.66082236577306e-07,1.40271851983768e-06,7.93152897573754e-07,8.50356094935377e-06,2.98052634750112e-07,2.35643181337461e-07,2.40710963167443e-06,6.87479985259961e-07,1.60047815589099e-07,3.9032729722939e-07,5.77307913008869e-05,8.3081479746176e-06,0.000147217601701677,2.42380939450506e-07,3.68346149838988e-06,3.39520431255788e-06,1.39288025610328e-06,3.43108252153494e-06,4.97361862168886e-06,2.03829329365193e-06,1.30472080976489e-06,1.52605875660022e-05,7.68084025031421e-07,2.51200430443614e-07,1.90329266878203e-06
"14",1.5291503282313e-06,4.29366790423848e-06,5.35821487829301e-06,3.12765069292098e-06,1.86483979520556e-06,1.57665109241654e-06,2.55837129424347e-06,3.16743313919286e-06,4.35224575063508e-06,4.59592171155056e-06,1.07221437369145e-05,3.17848878839318e-06,7.02166080983403e-05,0.00178571583786299,2.25125159866302e-06,3.574904536598e-06,2.59435909106623e-06,7.52552807012396e-06,1.31473867720898e-06,1.06143120984087e-06,3.16335725156467e-06,1.8938901187813e-06,7.97402013595696e-07,1.13805403720104e-06,1.45911306297593e-05,3.32132441913405e-06,2.61290791901389e-05,7.31883203143278e-07,6.48617075566523e-06,6.55609323983009e-06,2.83816063605489e-06,2.15109597222861e-06,5.30243795322704e-06,4.1826477750059e-06,2.72847458646554e-06,2.46407091670813e-05,2.40140564314396e-06,6.90381616560241e-07,3.61810699034614e-06
"15",7.59608721856386e-06,2.10188895802408e-05,8.59512596541013e-05,3.97797691189085e-05,9.43485683656245e-06,7.65546457782862e-06,9.12968820851447e-06,2.19479250350811e-05,3.73658662795684e-05,3.04761585643312e-05,1.7459326249707e-05,4.82492317100127e-05,1.83336161958738e-05,1.87670965758429e-05,0.00220998871616667,2.19380945149665e-05,1.91138187110557e-05,3.65449505390832e-05,7.94428021885866e-06,6.23346552752084e-06,4.21915411364295e-05,3.04753174153694e-05,2.74241267962635e-06,8.54730567177626e-06,1.80835614907113e-05,9.40278770712501e-05,1.83078965326509e-05,7.10652669863901e-06,3.37533239740754e-05,3.05056905286666e-05,3.60785192949896e-05,3.63666410499193e-05,8.91160464071229e-06,3.47768477875357e-05,4.72676274386838e-05,2.33113697779478e-05,2.13712083165318e-05,5.63510138038136e-06,2.71133749920166e-05
"16",3.68540217866905e-05,6.22319109506068e-05,0.0001560029406892,9.14995343725599e-05,1.838822474286e-05,4.8081111394094e-05,2.5205545344823e-05,8.15011553855628e-05,9.77111688465968e-05,7.70493899262357e-05,7.93878780132635e-05,5.13383151419389e-05,6.45882731283217e-05,6.26133492918371e-05,5.53612309291033e-05,0.00507819726625028,6.76885390917952e-05,7.86434043562154e-05,2.14896015823034e-05,2.71377388982662e-05,0.000514400617829323,5.28512279026372e-05,9.57214910698354e-06,3.28134968719258e-05,4.56773640541159e-05,0.000757265574118318,5.67828122400183e-05,1.40772870511133e-05,0.000159806314820368,6.02846736728389e-05,6.37417265922175e-05,5.47656794890486e-05,2.52647504640127e-05,5.72842122332574e-05,5.32799363383062e-05,9.67563188997871e-05,3.78808321478654e-05,2.38625346738764e-05,7.33110993375852e-05
"17",2.61614413556189e-06,5.14000828937009e-06,1.03073336369961e-05,0.00011308005191557,1.98035544502508e-06,2.03215201335194e-06,2.89546746851567e-06,0.000193021072867904,5.70188329967892e-06,5.46986676435119e-06,5.2146583901293e-06,3.97131245549767e-06,6.49665296229952e-06,1.21610781867197e-05,2.72379358377164e-06,5.96679404887607e-06,0.0107969212719017,5.00747459464273e-06,5.46685829691105e-06,2.44399551395171e-06,5.3276842206404e-06,1.02849300229595e-05,1.38241975275325e-06,9.69810646211784e-06,6.2196591682139e-06,2.60387661344086e-05,5.54753586647045e-06,1.97930656343992e-06,4.96547425372422e-06,6.03536291600144e-06,4.47363160999967e-06,3.49115299328005e-05,3.59690279766288e-06,8.00215017966907e-06,1.21678501118603e-05,1.97974136321774e-05,1.33820704440137e-05,1.84904319102736e-06,2.8155824880467e-05
"18",3.32805439865803e-06,0.00010625884012105,2.24445553082357e-05,6.5118289086799e-05,3.55810888602158e-06,3.30348837703092e-06,6.25957354851225e-06,1.2842015217425e-05,0.000106784744228896,5.51925244480317e-05,1.43865102955725e-05,2.78912867347415e-05,7.68644993442234e-05,4.02448147306705e-05,1.36801663385609e-05,1.21430439041202e-05,1.22429072618735e-05,0.0153102808251357,3.04066411268046e-06,2.90341408300433e-06,2.12051007544482e-05,1.76295456733458e-05,2.19048079759621e-06,7.13891785996296e-06,2.20946764258249e-05,1.40118350680792e-05,3.39397367344015e-05,4.29441824465202e-06,1.76409251454747e-05,5.72301035443605e-05,7.12002613440778e-06,0.000112096616134129,1.01181508660107e-05,0.00015961881372216,0.000134296887734794,2.5422796265678e-05,1.65362183432746e-05,2.78478072156305e-06,2.28188256099083e-05
"19",0.000453999677868158,7.99216431989902e-05,0.000130744235453943,0.000309319547440598,4.95672343051298e-05,5.13711512638138e-05,0.000331902711354372,8.73306420741996e-05,9.61800201813366e-05,9.48718451472053e-05,0.000146009504646509,8.52348531166937e-05,0.000107209266609593,7.61782958448284e-05,5.34374500509477e-05,7.06330083912208e-05,7.66677676272927e-05,7.38706401582531e-05,0.0999191789301398,0.000263378102044563,6.14248331915081e-05,8.56523870710342e-05,0.00025047045623486,0.000604780867166682,4.41408555553442e-05,0.000129384348167933,4.11111648813067e-05,5.30976667719109e-05,0.000131410826041019,7.31470725309621e-05,5.37740700864351e-05,5.22949279654355e-05,3.57729265412116e-05,9.10637515411259e-05,8.6277094063165e-05,4.87553201007315e-05,0.000142461760472159,3.98063277097938e-05,0.000386628498322504
"20",0.000239557313436936,0.000208557364828424,0.000588509814534916,0.000429606554569642,0.000125467591078435,0.000503720064119513,0.000433427129336275,0.000250126935800059,0.000318752408027145,0.000268184186924202,0.000234034972412354,0.000161228138445631,0.000198813771460994,0.000454626707696825,0.000121607121943604,0.000290586006835402,0.000190369744458787,0.000192856406633967,0.000739620026849351,0.159053420985571,0.000329077611832433,0.000223714300542808,0.000117322444773212,0.000328536245217176,0.000126447960750504,0.000209031879667335,0.000133598325618649,0.000146470118234046,0.000736122730734881,0.000168454696825229,0.000165881861034174,0.000343883702799806,0.000109235701670028,0.000183287169576931,0.000241547350498976,0.000298661480629346,0.000352643633692624,0.000180311140315968,0.000790560920954896
"21",6.93691885732754e-07,1.15824656822463e-06,5.12355470496347e-06,1.0361724025444e-06,2.07061391281939e-07,9.80583659110554e-07,7.69282658574003e-07,5.71656829221583e-07,1.36541876133389e-06,1.14702929676979e-06,9.59740095745002e-07,1.61437623481273e-06,1.41086900061605e-06,1.19966400817614e-06,1.09585478990124e-06,2.91724450454097e-06,6.22377023747255e-07,1.07491366976942e-06,4.09261775765602e-07,2.86408331960062e-07,0.000503741068564819,1.66187585957225e-06,2.26824518114077e-07,6.89283304641858e-07,4.28101568649945e-07,6.41206010114214e-06,1.16514582448383e-06,8.11708813488299e-07,1.07821008298167e-06,8.83129465585921e-07,1.36101772018212e-06,7.88242288168514e-07,3.73685031204396e-07,8.68998566072918e-07,7.55179148613307e-07,1.41316968686368e-06,5.20334325148373e-07,7.861742715014e-07,2.15898572901747e-06
"22",1.22246155589582e-05,6.26428257995614e-05,5.227014266616e-05,0.000103683461673098,1.99703020658167e-05,1.10748282268658e-05,1.72714760693108e-05,8.55681545639882e-05,7.23045416082799e-05,3.95845431288705e-05,3.28729413094417e-05,6.09059752977863e-05,4.50035431738507e-05,2.60578572908833e-05,4.73590431863645e-05,2.8463283485689e-05,8.47871283225066e-05,7.8330903187055e-05,1.11333197719153e-05,8.98811682371647e-06,4.77400903922921e-05,0.00417361902493869,4.03318849044708e-06,1.49129098507377e-05,3.42833600201461e-05,0.000154852711516563,3.94759995541588e-05,1.28086249652247e-05,2.91891570672623e-05,6.59939890289448e-05,4.61790848129842e-05,0.000149595370265419,1.80555015608544e-05,8.33013459829795e-05,0.000214268279120373,2.68334179817182e-05,4.33925765056218e-05,7.88399332016261e-06,4.15950733097131e-05
"23",4.98154920190525e-05,2.7315473394871e-05,4.44387301572876e-05,2.79320356024921e-05,3.08804204433946e-05,4.28485479156232e-05,0.000212631207494489,2.80174767499651e-05,6.51375182227254e-05,3.132051563913e-05,2.85436009615808e-05,2.44445814263894e-05,7.16070191571223e-05,4.00858947295828e-05,2.47670188715561e-05,2.92480748651947e-05,1.62060582276183e-05,5.92797093042577e-05,0.000156783558598519,2.8681191958853e-05,9.42186795602432e-05,1.93696015103549e-05,0.00609917979419201,0.000225147393708336,1.57540100368079e-05,4.9666760607584e-05,1.58672688165924e-05,5.51291435366173e-05,4.07525891122051e-05,2.78986560093307e-05,1.87867783509606e-05,2.21406039746344e-05,4.38114710349736e-05,4.41255830526538e-05,1.71421854440904e-05,3.43648047872331e-05,2.35474622346488e-05,2.90994756493691e-05,0.000162748391713145
"24",3.76603971199467e-05,2.1098274237086e-05,2.80874008531741e-05,2.53952825171424e-05,2.20366597557064e-05,3.58646043375302e-05,0.000206396564167201,1.58495097462228e-05,3.28082744562942e-05,2.57495786977853e-05,2.8710865594514e-05,1.35226804621491e-05,3.63773155781765e-05,2.23084065132186e-05,1.534010782067e-05,1.92146130269669e-05,1.76655891315764e-05,6.3067582304104e-05,0.000114128464530189,2.87068820167726e-05,4.53540229157006e-05,1.75218255011123e-05,4.47490830752732e-05,0.0101187762129891,2.23109241622019e-05,2.15895195235448e-05,1.46082189355799e-05,4.94539432017438e-05,3.43416388374282e-05,2.53355289791718e-05,1.26767362680622e-05,2.82910538945135e-05,3.93473324225265e-05,5.12957535247251e-05,1.65718091572604e-05,1.95095943366454e-05,4.26374584315303e-05,2.10220935614109e-05,9.56961509006826e-05
"25",5.51862254624388e-06,4.24567225791265e-06,8.42641832380084e-06,9.14204873988258e-06,5.35504539609331e-07,1.86130675138516e-06,1.4720293394695e-06,2.86205101764489e-06,8.0603694302677e-06,5.03285043871473e-06,3.11910553801854e-05,3.02847828204303e-06,0.00025499002419921,9.25006420823386e-06,6.44417064460772e-06,2.76944111604676e-06,1.83376401699457e-06,8.63646474586753e-06,9.16770985431133e-07,1.21328102389778e-06,6.19612415827229e-06,3.26435699551057e-06,3.94397927216318e-07,1.26974742852244e-06,0.0289642112202065,4.36896750699496e-06,0.000654283953877172,5.29676699884947e-07,4.84710390381535e-06,3.21662073143246e-05,2.43227517328159e-06,3.79427411634135e-06,2.55335924702699e-05,6.63501093370374e-06,3.98134958980916e-06,2.86494391991415e-05,4.6839233644066e-06,8.22029227330305e-07,9.17628990932334e-06
"26",2.94320292606821e-08,2.03026745813879e-07,1.01696996484251e-06,1.45712338482669e-07,3.10009245984772e-08,3.86822171088081e-08,9.61058389560851e-08,9.71016731670846e-08,2.17155980836831e-07,2.26663497108103e-07,2.02236051272362e-07,1.87879800333388e-07,4.95521395605967e-07,2.87564094618538e-07,2.18444965480545e-07,8.83536276584938e-08,1.49129043608832e-07,1.84779553718633e-07,5.29730887268002e-08,5.2719608047866e-08,4.87307157191523e-07,1.46071801956865e-07,2.3323295417914e-08,6.43719403377775e-08,1.26097815109694e-07,0.000178607452934192,1.5061061114301e-07,3.21793934415103e-08,4.23296592654772e-07,1.62395664481034e-07,1.15977468252575e-07,8.26984537272288e-08,4.59148579508782e-08,1.5925064099326e-07,2.55699730163298e-07,2.39519248190316e-07,2.01161072274555e-07,2.35516023893579e-08,5.6159203702921e-07
"27",2.88995054749741e-07,2.36157495564799e-06,2.73788252864161e-06,3.82042412702947e-06,3.52836456305889e-07,3.73168818048987e-07,5.46175007144414e-07,6.85442328000598e-06,2.66636498800793e-06,2.22691984183352e-06,2.11045638244646e-05,7.47067959360585e-07,0.000114271931679118,8.1824945315915e-06,8.53031974615581e-07,3.06003223558223e-06,9.43319419191118e-07,2.70408008557073e-06,6.69139572614782e-07,3.50900477385213e-07,4.63285490452e-06,7.71930376208538e-07,2.59891573248814e-07,1.19298959061384e-06,0.000133420635804114,2.68144180881704e-06,0.0169192965140479,1.63261249563285e-07,2.36385732777307e-06,4.42876972487535e-06,1.46615024545119e-06,7.8653785122366e-07,6.7913017134986e-06,3.59000884250657e-06,2.3723060020818e-06,9.22630281369153e-06,5.2834677105952e-07,3.12847099329831e-07,3.35794360202444e-06
"28",7.04389720082727e-06,7.89577970007006e-06,1.39781516427654e-05,4.42576725362061e-05,9.57647871561358e-06,5.86473480573108e-05,1.11948021038648e-05,4.70707446583354e-06,1.07983239885836e-05,1.20368395072812e-05,7.80791641530837e-05,3.63225075715775e-05,9.85771524058117e-06,7.83704554391639e-06,1.58856756139511e-05,9.96939275831862e-06,4.04595092879522e-06,1.24990408946887e-05,4.24690682232381e-06,3.76171358366877e-06,2.9815059884261e-05,1.22333489242533e-05,4.85494319846731e-06,9.64045841658595e-06,4.37235522973111e-06,2.06083863422811e-05,4.37246802023559e-06,0.0116096893975051,1.05797416357038e-05,7.15587590834904e-06,2.13565598927278e-05,5.51336753635787e-06,2.21325111983427e-06,8.61826768140331e-06,6.53208008220012e-06,1.36524724381731e-05,4.11842890605591e-06,7.29971511020315e-05,3.04012860252413e-05
"29",8.42735577193157e-06,3.55547602367448e-05,0.000237570922016637,4.86550261294169e-05,8.90184226611875e-06,7.59581030612114e-06,2.0145616522254e-05,3.10030670340871e-05,5.48062854585191e-05,5.83820808252155e-05,6.11383249830039e-05,2.94288684404745e-05,3.43334715684095e-05,4.07999223737197e-05,3.21840425147313e-05,3.66915647578605e-05,2.62432161926293e-05,6.87404989898204e-05,1.18018544406074e-05,6.84373010120847e-06,6.07067573371264e-05,3.01406122155492e-05,3.75373868455455e-06,1.04097742445616e-05,3.42885957675634e-05,0.000116593145975213,3.92870162948083e-05,5.93013621263014e-06,0.00447919667297366,5.0796246143342e-05,3.53161416689864e-05,2.48859397249322e-05,1.06561348292746e-05,3.57738496957655e-05,4.82334186470269e-05,6.43494474743028e-05,1.82502129803166e-05,6.86660855120646e-06,2.42124714330468e-05
"30",5.26277049558986e-06,0.000154765197388856,8.33452183097578e-05,0.000195351630641033,8.9662990105568e-06,1.0611231540255e-05,1.08960645154866e-05,3.09719752344531e-05,0.000388954322532481,0.000137682970511082,0.000122776015798106,4.50842616589266e-05,0.000234579157256412,8.1709855326383e-05,3.78087111798878e-05,2.83154748088715e-05,1.92856337298979e-05,0.000225480709287442,7.01829934478578e-06,7.12065785824425e-06,6.68607834485085e-05,4.43728002255357e-05,2.75076235491676e-06,7.9376989534556e-06,0.000509965748114543,5.68862886200059e-05,0.000368772993417743,5.78843507869469e-06,6.13896611987148e-05,0.0230754316583078,2.79355477661512e-05,0.000158947875398515,8.22043113793299e-05,0.000389863316446742,0.000123505730050132,0.000124138430754647,3.68085534604539e-05,5.54150949643035e-06,3.43924384157204e-05
"31",3.39303058812887e-06,1.120661139211e-05,2.14086033143157e-05,9.62838364789829e-06,8.17753840831268e-06,3.6100406329318e-06,7.69092857315684e-06,1.17212728195215e-05,1.1061689540478e-05,1.17038355774111e-05,7.15665309830864e-06,5.9049226443551e-05,1.36519580778616e-05,1.03098321343116e-05,1.31288095722451e-05,1.06727863774792e-05,5.65014953497018e-06,9.2931310826461e-06,1.45571940206173e-06,1.49819270504061e-06,1.40003903560813e-05,7.40654438255428e-06,7.30069536185231e-07,2.14199088941351e-06,5.29484301505249e-06,1.84295161263764e-05,1.20685946578025e-05,2.78751835185932e-06,1.35123464468153e-05,7.89687798728334e-06,0.0117465132497119,7.74800468358116e-06,1.68162082699244e-06,1.1807923088267e-05,8.35283420234992e-06,6.6076969796155e-06,6.25976153678211e-06,1.9371673946146e-06,1.29472429204653e-05
