"","AUS","AUT","BEL","BGR","BRA","CAN","CHN","CYP","CZE","DEU","DNK","ESP","EST","FIN","FRA","GBR","GRC","HUN","IDN","IND","IRL","ITA","JPN","KOR","LTU","LUX","LVA","MEX","NLD","POL","PRT","ROM","RUS","SVK","SVN","SWE","TUR","USA","ZRoW"
"1",872.782069911537,0.47977449753687,1.04393516938048,0.122540086233934,1.6294641397196,4.48910293884516,51.4595020361337,0.0506542659613949,0.335449862564095,5.75713131280892,0.576983905592836,1.95928267970451,0.0434384409700861,0.888481772243346,3.31813595986428,6.90629186406584,0.443501898060565,0.224266087151328,3.80031249350654,5.79293834113037,0.84279572698321,2.95132411655942,37.5457630658773,13.4997419677896,0.0488251612071307,0.0839646354260282,0.0296862617117732,1.61528249938244,1.59738332323819,0.753316551299231,0.239580502190726,0.325986358881745,2.16970815447556,0.171220563045395,0.0845684932696924,0.915262965175686,1.11531428331612,24.4765325409368,59.6356551662235
"2",3.57576493858547,667.109436850324,7.2610923010788,2.26717362627352,3.92677533744283,5.31902216202717,27.8532447219701,0.257211070606623,9.7831269485522,96.8669279569394,2.94035768031194,11.9356065338663,0.28435228150478,2.5623225513381,18.1759509776144,16.6193779805446,3.79389301563652,12.5549241639969,1.577030928874,3.19674982373573,2.28903609686921,31.8288877011693,7.83749495052385,4.33028247997705,0.654342558328318,0.751452553330195,0.878666827896354,2.8308989930001,6.8658344681175,9.96832373157932,1.85037424923918,9.58147891158782,9.35085950834283,4.83089719611667,5.33750721782119,4.46260717243063,5.50554454953304,32.6809259864404,93.5220629964746
"3",3.71965245468715,5.63343305185389,588.861506675162,0.939970221394208,6.3384905487475,5.54700457808121,21.8421216278106,0.761074032953575,4.01356043659153,81.1168986477212,7.58861293460574,22.6969536972151,0.400267909815669,3.98145616058846,70.7271110778518,49.6709901843653,7.25552485226718,3.72655284390399,2.49283914543343,9.9204913986834,4.52987309161661,34.5549993045739,7.00687164614183,4.35258085825746,0.874467801040512,8.58616569728464,0.542437556135541,2.87444872392083,46.4041927028981,9.10025149985014,4.56394589343938,3.1558769653745,9.38967686315261,1.74968116790783,0.954427055687979,11.8201035293018,5.46411680598819,39.0049039527722,80.2280584049234
"4",6.24763091067489,43.4938869802598,62.0707743369921,2331.65469402956,11.5331413547428,15.0332641981574,38.2378266410504,6.99724701400767,10.2944098065867,156.119954344611,7.99925170223217,33.2609904269141,0.676165034128604,4.39580720894905,63.0261251190435,71.6733492143641,107.585656584502,10.7712482920497,5.05733964400684,9.45595819598003,10.8320518967014,95.10088613283,16.6404879374528,13.2050057515674,2.82112287163285,1.74341687251741,1.6625741700365,4.65984317726211,21.680486187914,27.7032760466275,3.57123699569809,81.2861482700578,54.8005528221098,6.49249709512267,8.32066223254121,11.2033725138493,98.0951056563471,69.9307272421941,440.25977008873
"5",18.3535688232785,14.7573798557182,31.1303776103106,2.06922005861395,16274.1948841181,44.4467033328621,255.062025979316,0.950016070515266,5.92625593956875,177.778726319019,14.1920480418092,50.2242869024804,0.671981543615653,9.27064984971362,79.5125246460912,68.7037849539793,9.69407432560635,3.73583681687972,12.3715501890485,17.4120730487876,6.74167211360314,77.2055203992628,81.3539890656098,33.7397135070381,0.870884644538998,1.26082766772679,0.538565068790162,56.5978130703506,59.6959879900761,11.1874470863443,25.0543242795364,6.49053308635462,39.8407322056913,2.45476412489327,1.94951091685214,34.0990837184374,16.4349673046144,391.058057565437,834.643237759474
"6",6.58875575006461,1.40764492434332,3.62068189159409,0.209264887564172,9.06601587423626,1436.18379114924,33.423197954092,0.101470525416377,0.786311738607416,13.8337975148707,1.7307956112023,5.196146628523,0.09366358824341,1.75767375511463,9.46700054825379,19.2701661419484,1.03430350576261,0.661357814578923,2.32717295677833,4.53496944550712,1.87679136495916,5.68114525513273,19.6927525614268,6.05888904822006,0.165600289716431,0.655776072438238,0.0856140155542947,13.9365929730423,4.34282852756891,1.78320926735012,1.22081480315528,0.963923175922337,4.03191133771243,0.276818671533329,0.271979583354338,1.91183989812023,1.90290710259922,349.75633624443,67.8034416018196
"7",3270.69142573048,736.083216536773,1068.29052498774,166.07798503451,2166.99024192612,4257.9938538862,276669.586321005,115.741714542336,789.252250233247,8415.76925174228,687.943758425717,3708.67386276453,69.0872152424524,606.275807183069,4620.98284498282,5127.07297039451,642.60478041022,518.78830017535,1744.59242331486,3957.79899006918,664.0170328532,3716.55519148073,12761.075890622,6004.15734525939,80.1451276371689,107.830551353519,48.2659330712451,2876.21150271333,2417.14667905754,1427.25166084748,328.963804194909,381.976074538262,3732.22857039144,310.42014696457,128.736836223994,899.126917451132,1463.55324255359,33698.372826847,45354.4957273523
"8",0.211791769071782,0.236198737331599,0.379874197694082,0.144913727377057,0.566694868322049,0.148438209729326,1.09050670230162,146.554999159505,0.203240902462328,2.49040649206945,0.214832674902759,0.378118260581769,0.0477660490632272,0.090165267050661,0.544806006763064,2.59512695479078,3.38339713746035,0.308154484056255,0.0666292619060783,0.212462644180112,0.0994478451587066,0.692035438225297,0.899746276818923,0.160040837112494,0.105610034542005,0.0250762032615989,0.250904621016084,0.0618085789316599,0.345143746142676,0.484079349623113,0.0556352286846102,0.43125478385072,2.92004751421885,0.188328585405953,0.0403188151671282,0.378766030952559,0.40110849390988,1.24652417156682,9.30912083879142
"9",2.91547900247064,29.5721931608111,13.5447933774863,3.12688918600404,3.51907720171697,3.94546734180089,18.6316935543851,0.208898054912587,689.922004671779,156.192420750913,5.38200227724093,17.1156710161305,0.633346919654056,4.33704323906885,38.2007876007122,39.569003224756,3.51161779488539,14.790672571103,1.22172069910456,4.68125884129871,2.88172359733921,34.1232577991004,6.62918878083615,3.6929987383681,1.59669119160092,0.773356089838711,1.11156108231326,2.9267308277839,12.5058102999879,32.0283800061559,2.93659187087251,9.5415009164405,21.344466832107,30.566855838892,2.74821310489098,9.76008133802738,7.38701552030981,27.8308146120245,110.401522066877
"10",29.0894534716168,127.427212071973,93.3984821359267,9.69978591596081,40.3039590377113,42.7465748011019,252.984816869271,2.45317327360148,59.5307103723988,5634.67917572993,49.8858110806968,149.913202770026,3.13092668406062,28.6008902916015,259.723970459948,207.474594827641,32.1705070943499,45.2045727405142,13.5220321553556,32.6022361925299,19.750134609003,207.593947520169,73.5821698868969,44.8402568191056,6.57645573706995,10.7892008776762,4.64358389131354,34.8797526661905,116.593904595169,97.8150096247427,26.9517928190315,30.0689094149833,91.8514050299392,23.931511180829,10.434936960674,58.3905582617344,45.7494170618785,328.838312735613,745.550591331769
