"","AUS_sb01","AUT_sb01","BEL_sb01","BGR_sb01","BRA_sb01","CAN_sb01","CHN_sb01","CYP_sb01","CZE_sb01","DEU_sb01","DNK_sb01","ESP_sb01","EST_sb01","FIN_sb01","FRA_sb01","GBR_sb01","GRC_sb01","HUN_sb01","IDN_sb01","IND_sb01","IRL_sb01","ITA_sb01","JPN_sb01","KOR_sb01","LTU_sb01","LUX_sb01","LVA_sb01","MEX_sb01","NLD_sb01","POL_sb01","PRT_sb01","ROM_sb01","RUS_sb01","SVK_sb01","SVN_sb01","SWE_sb01","TUR_sb01","USA_sb01","ZRoW_sb01"
"27",5.20530030578272e-07,4.19638301695902e-06,4.5954424806572e-06,3.87891185013216e-06,5.75157079868108e-07,5.27846654430785e-07,1.43720044327533e-06,2.18226781418958e-05,4.3664543559404e-06,3.45573172347986e-06,3.52584264044093e-05,1.48498162755729e-06,0.000236490521608328,2.10886531066466e-05,1.42144302635276e-06,2.90363969748616e-06,7.97990504889338e-06,4.5716336525067e-06,1.2150637450008e-06,1.52070330697119e-06,5.65631741910865e-06,1.87436488283255e-06,6.28026768434781e-07,2.52308945447855e-06,0.000221109152851104,6.77700495326215e-06,0.0221045021541982,3.2300107552306e-07,5.0253399835525e-06,9.96591920737755e-06,1.14264990257692e-06,1.72339921002009e-06,6.42707153530953e-06,6.84011260224915e-06,3.11552174805214e-06,1.65056545757819e-05,1.01490543663873e-06,5.25905953830137e-07,7.26594155310539e-06
"28",6.82780401875017e-06,7.77798257959572e-06,1.49717145468446e-05,8.93865201286955e-06,7.76203777274515e-06,4.45014024420798e-05,1.25229168472526e-05,4.74927634363599e-06,1.08710559424122e-05,1.68986103496954e-05,2.34414748186547e-05,3.10581520211684e-05,5.87099673287866e-06,1.11594587826229e-05,1.13896246744978e-05,7.65989182535166e-06,3.89777641245864e-06,1.05525555036324e-05,3.8946251376682e-06,8.36973630721824e-06,1.36045027553295e-05,1.01484108708364e-05,7.04183181239881e-06,1.10235640721237e-05,3.29791081776416e-06,1.40713842537632e-05,3.59740472622728e-06,0.00934347831433267,1.29938017958281e-05,6.70370975595208e-06,1.39599527536426e-05,3.70949685040887e-06,3.41975445523694e-06,6.72130859536063e-06,7.68698537506962e-06,8.59016539858521e-06,4.2324088618679e-06,7.24496643564952e-05,2.30382907294385e-05
"29",3.87463959900228e-06,1.86099047254415e-05,0.00015087015336155,1.4320441422357e-05,4.40832660297815e-06,4.07487401993907e-06,8.11498174332419e-06,2.11497868341095e-05,2.71870124058676e-05,3.51724277122667e-05,4.46240544165663e-05,1.37683825963886e-05,1.64600397551608e-05,1.83124175133787e-05,1.57056299682238e-05,2.23232704290099e-05,1.35941929056413e-05,3.63735750967651e-05,3.84797249966848e-06,3.43354270568623e-06,2.91681635496125e-05,1.4587585993891e-05,1.92613429760631e-06,5.0686729762935e-06,1.48666989780064e-05,6.34633346074426e-05,1.82893924751127e-05,4.73410053541247e-06,0.00197983902284477,2.10136904343772e-05,1.65041676776309e-05,1.53960056356662e-05,4.28896970916639e-06,1.75964847852359e-05,1.70198345808055e-05,2.43647547470136e-05,6.74595401496538e-06,3.27265406517651e-06,1.13742657769473e-05
"30",3.48343949525811e-06,6.22200436157895e-05,5.22673541090713e-05,7.92901122479041e-05,4.84954560328713e-06,6.29767211457838e-06,8.71944234368393e-06,1.92141676388177e-05,0.000195972165894492,7.17239017053164e-05,6.5853626955813e-05,2.14609604095476e-05,0.000113622126940863,4.22053995857401e-05,2.31421281298094e-05,2.17075011376148e-05,1.54467416294459e-05,0.000136775451727496,8.72655651981876e-06,4.21732771392206e-06,7.41146231204426e-05,2.66426838627439e-05,2.52206450149915e-06,7.38749025873533e-06,0.000233967750116683,6.28561963796693e-05,0.000162754201230016,3.51177985897573e-06,3.02074767572127e-05,0.00878636002399653,1.33012284343189e-05,7.4147362355516e-05,2.65677764593384e-05,0.000142113705143086,6.86276341724843e-05,7.65709362798761e-05,1.54795121566226e-05,3.262789331723e-06,2.366778668299e-05
"31",1.61358134430891e-06,8.96723885567052e-06,1.734392594074e-05,6.45079956412308e-06,5.84947442566046e-06,3.31791313703093e-06,6.08344032896914e-06,1.11248361403718e-05,9.15208179157941e-06,9.35553327419451e-06,6.64673911199816e-06,4.64957094074934e-05,1.29937510965116e-05,9.06247422691646e-06,9.98214031314409e-06,7.90946439033372e-06,4.75877686324185e-06,8.32273741108139e-06,1.03724878638874e-06,1.15296211967534e-06,8.96204765284019e-06,5.99975695954683e-06,8.0077166465567e-07,1.91318312033812e-06,3.50570818492269e-06,1.22003963090325e-05,6.19387750103443e-06,2.98095821289544e-06,8.88091699980063e-06,6.50195381094476e-06,0.00815710298276299,5.64340790458939e-06,1.25608648869203e-06,8.18724205847906e-06,6.70346063592097e-06,1.28730159143444e-05,4.58439519801217e-06,1.53515541490991e-06,7.97380477793282e-06
"32",3.54250598108485e-06,8.91239294265836e-05,4.68103060390409e-05,0.000432177779714492,4.46235418526169e-06,6.95288435822612e-06,6.63826034702462e-06,5.28389075333224e-05,5.90193030878448e-05,3.42959525103859e-05,1.24737849034463e-05,2.32736935149326e-05,1.72975778758845e-05,1.29159597920347e-05,1.8501134725224e-05,1.61324393353752e-05,5.29667921299981e-05,0.000218621882747495,9.73485414135798e-06,7.63634973700522e-06,2.01439739131801e-05,5.16410919482689e-05,2.63256911395924e-06,1.05511923342062e-05,1.38807828437683e-05,2.78902047885214e-05,1.17546184458679e-05,2.74818510485117e-06,2.44792361207508e-05,3.84455133714094e-05,1.73971244268594e-05,0.0256756581023521,7.54460234661545e-06,7.53557856797558e-05,8.84237506722658e-05,1.40604944998887e-05,8.25255761979071e-05,3.26629504879558e-06,3.10382036755981e-05
"33",5.12748299897889e-05,0.000411617873609806,0.000272153780077697,0.0027264540159438,6.04245647772038e-05,4.10006817542182e-05,0.000229739241352285,0.00016077824881581,0.00122492355455071,0.000420572250426253,0.000235664460494402,0.00023231010722393,0.00100957304245917,0.00126792870598264,0.00030172766740142,0.000141715742378327,0.000754656190761613,0.000976232227958835,7.94229755414378e-05,9.40057358456559e-05,0.000186514255469751,0.000282348321640195,9.52345189096478e-05,0.000245334520707356,0.00467077038475921,0.000159410402502383,0.00105429273875615,3.89236682113007e-05,0.00071731019488659,0.00097122460231586,8.22286943221112e-05,0.00085918563212646,0.0371165432768588,0.00184422295753456,0.000347658867532272,0.000455794616086675,0.000848686316516688,5.77186267997351e-05,0.000406751681345978
"34",3.18283180690896e-07,2.55455771817254e-05,4.20132469987578e-06,1.32567753028808e-05,3.54958161269829e-07,4.52182968723179e-07,7.70214974077713e-07,2.37394738813732e-06,7.07541635071535e-05,8.76049095571664e-06,3.8534982817868e-06,2.18804288318745e-06,4.37667803496991e-06,4.19204810850752e-06,2.80743301750054e-06,2.28638818902642e-06,1.57064384747834e-06,4.36749226912093e-05,3.80715183492589e-07,3.47304411239124e-07,1.75922108881291e-06,3.19192606797097e-06,2.35274837553439e-07,8.20474936154177e-07,6.6143335434425e-06,4.25062238004122e-06,7.44769088424079e-06,3.38406146682493e-07,2.32547809744327e-06,1.77787589911523e-05,1.59975696593163e-06,1.22348151145204e-05,4.50914327654559e-06,0.00324114469635926,1.91566440426609e-05,4.05788950057584e-06,3.00091572493733e-06,2.75324084863078e-07,1.96031710670578e-06
"35",1.35855877672928e-07,6.20749966046406e-06,1.25441688969839e-06,4.95688256308955e-06,1.42651532600975e-07,1.22689077674288e-07,2.50978191341137e-07,8.04715764149017e-07,3.74110285738518e-06,1.94864837357288e-06,9.98949294418145e-07,4.60392010560346e-07,1.19052732996143e-06,6.73489450876111e-07,6.97535879785342e-07,4.01688290988061e-07,6.66213573967974e-07,6.86273326824097e-06,1.43718562996547e-07,2.6626229568263e-07,5.21620443113107e-07,2.21606087916962e-06,8.57121899114766e-08,2.71706115103007e-07,1.18551512937435e-06,9.22714469710508e-07,1.51916687730236e-06,1.46237241982312e-07,6.43850356168221e-07,1.80997965921952e-06,3.9331276688802e-07,3.6502106766171e-06,6.80603506326419e-07,3.76112867986025e-06,0.00202569805620836,6.74966784228655e-07,6.58054063207562e-07,9.89503625210137e-08,1.09882283538116e-06
"36",2.15552513211683e-06,5.38068501218299e-06,1.0430018377299e-05,4.77673150332112e-06,1.74711459323489e-06,2.07295176219973e-06,3.99607569847623e-06,4.49467114660805e-06,6.79181225653629e-06,6.44598169425381e-06,4.53934396992973e-05,4.96800658456088e-06,3.1135952683602e-05,3.05933335296381e-05,3.18438648670912e-06,5.50757900803569e-06,3.19918087133381e-06,7.19543115245334e-06,2.59361326117201e-06,1.92029375926368e-06,5.16497030800945e-06,3.31809109493177e-06,1.04517174026863e-06,3.11634191702607e-06,1.23337985646268e-05,1.71751571269406e-05,1.70849975566341e-05,1.40178724021271e-06,7.0582077779635e-06,7.8737044869005e-06,3.59073927974635e-06,2.96903828306139e-06,2.47081742462744e-06,4.74358648804983e-06,5.85551283469858e-06,0.00151746285366081,2.97574584783033e-06,1.30852024593495e-06,9.09574956227266e-06
"37",8.66642100670494e-06,3.70650503844938e-05,6.14638953163934e-05,0.00049628500329546,7.50068263510467e-06,1.12558593837856e-05,1.67636584382516e-05,1.66040286704313e-05,4.88671879502748e-05,4.66679498671933e-05,2.73619895147708e-05,3.37075642289365e-05,5.43981737558973e-05,2.3476658468748e-05,2.84497099761261e-05,3.15177259638405e-05,0.000106878142339397,6.66326871631216e-05,2.21846960113228e-05,1.59143948090305e-05,3.07949202614468e-05,4.93199933050121e-05,6.18065194884079e-06,1.83145782329815e-05,4.6741865955585e-05,3.60543649710995e-05,3.24102511662824e-05,5.9241249252724e-06,3.19034636254086e-05,5.42171279934362e-05,3.71886241898178e-05,0.000253692436775975,5.51355964360994e-05,6.69663663453442e-05,6.60693316472926e-05,2.4618697554908e-05,0.023795371146263,8.73853200610538e-06,8.93571278107253e-05
"38",4.12325938139045e-05,3.20037110881688e-05,6.52141510614259e-05,3.70106366712843e-05,3.43050285763668e-05,0.00023144680976119,8.57122563279462e-05,4.69527047890228e-05,4.06307673008168e-05,4.21465914630837e-05,7.92883103724593e-05,3.63503891279001e-05,3.43715973481625e-05,4.09367779334884e-05,3.5300975608246e-05,5.5388231705679e-05,5.15107177117334e-05,6.36935409361966e-05,3.92629415959907e-05,4.12910947984501e-05,0.000257768891142729,2.91543594829016e-05,3.64615289840539e-05,9.79865191907722e-05,2.0758523366255e-05,0.000113694049278857,2.62054834190553e-05,0.000216858927124703,8.37721669732036e-05,3.06173567562535e-05,2.67462156686103e-05,2.51287191453937e-05,1.46248688167484e-05,3.41997248354023e-05,3.62166581240164e-05,5.60002411193082e-05,2.61687697074816e-05,0.00301096950517268,0.000143335500012038
"39",0.00129115252757918,0.0013077351195493,0.00158605917587363,0.00230360277958045,0.00110217041469353,0.000747377925293107,0.00272707245562653,0.00114753241495014,0.00127790927095382,0.00113663472154146,0.0012684392530859,0.00132378320974202,0.00185580498597847,0.00137371119089837,0.0010830067937077,0.00107919808210339,0.00142670616073904,0.00135885139748379,0.00212555424960937,0.00228774818990928,0.00160726605108085,0.00165006072351585,0.00155884783198603,0.00348873612244113,0.00124789485746029,0.00109343960361967,0.00122194427959705,0.000626321021520757,0.00208669757190866,0.00101204119162605,0.00162291720474712,0.00113630883682023,0.000529839619795644,0.00157744857098927,0.00193863720382633,0.0013006234038095,0.0019365482255114,0.000941987278233244,0.0283040382559192
