,AUS_fa01,AUS_fa02,AUS_fa03,AUS_fa04,AUS_fa05,AUT_fa01,AUT_fa02,AUT_fa03,AUT_fa04,AUT_fa05,BEL_fa01,BEL_fa02,BEL_fa03,BEL_fa04,BEL_fa05,BGR_fa01,BGR_fa02,BGR_fa03,BGR_fa04,BGR_fa05,BRA_fa01,BRA_fa02,BRA_fa03,BRA_fa04,BRA_fa05,CAN_fa01,CAN_fa02,CAN_fa03,CAN_fa04,CAN_fa05,CHN_fa01,CHN_fa02,CHN_fa03,CHN_fa04,CHN_fa05,CYP_fa01,CYP_fa02,CYP_fa03,CYP_fa04,CYP_fa05,CZE_fa01,CZE_fa02,CZE_fa03,CZE_fa04,CZE_fa05,DEU_fa01,DEU_fa02,DEU_fa03,DEU_fa04,DEU_fa05,DNK_fa01,DNK_fa02,DNK_fa03,DNK_fa04,DNK_fa05,ESP_fa01,ESP_fa02,ESP_fa03,ESP_fa04,ESP_fa05,EST_fa01,EST_fa02,EST_fa03,EST_fa04,EST_fa05,FIN_fa01,FIN_fa02,FIN_fa03,FIN_fa04,FIN_fa05,FRA_fa01,FRA_fa02,FRA_fa03,FRA_fa04,FRA_fa05,GBR_fa01,GBR_fa02,GBR_fa03,GBR_fa04,GBR_fa05,GRC_fa01,GRC_fa02,GRC_fa03,GRC_fa04,GRC_fa05,HUN_fa01,HUN_fa02,HUN_fa03,HUN_fa04,HUN_fa05,IDN_fa01,IDN_fa02,IDN_fa03,IDN_fa04,IDN_fa05,IND_fa01,IND_fa02,IND_fa03,IND_fa04,IND_fa05,IRL_fa01,IRL_fa02,IRL_fa03,IRL_fa04,IRL_fa05,ITA_fa01,ITA_fa02,ITA_fa03,ITA_fa04,ITA_fa05,JPN_fa01,JPN_fa02,JPN_fa03,JPN_fa04,JPN_fa05,KOR_fa01,KOR_fa02,KOR_fa03,KOR_fa04,KOR_fa05,LTU_fa01,LTU_fa02,LTU_fa03,LTU_fa04,LTU_fa05,LUX_fa01,LUX_fa02,LUX_fa03,LUX_fa04,LUX_fa05,LVA_fa01,LVA_fa02,LVA_fa03,LVA_fa04,LVA_fa05,MEX_fa01,MEX_fa02,MEX_fa03,MEX_fa04,MEX_fa05,MLT_fa01,MLT_fa02,MLT_fa03,MLT_fa04,MLT_fa05,NLD_fa01,NLD_fa02,NLD_fa03,NLD_fa04,NLD_fa05,POL_fa01,POL_fa02,POL_fa03,POL_fa04,POL_fa05,PRT_fa01,PRT_fa02,PRT_fa03,PRT_fa04,PRT_fa05,ROM_fa01,ROM_fa02,ROM_fa03,ROM_fa04,ROM_fa05,RUS_fa01,RUS_fa02,RUS_fa03,RUS_fa04,RUS_fa05,SVK_fa01,SVK_fa02,SVK_fa03,SVK_fa04,SVK_fa05,SVN_fa01,SVN_fa02,SVN_fa03,SVN_fa04,SVN_fa05,SWE_fa01,SWE_fa02,SWE_fa03,SWE_fa04,SWE_fa05,TUR_fa01,TUR_fa02,TUR_fa03,TUR_fa04,TUR_fa05,TWN_fa01,TWN_fa02,TWN_fa03,TWN_fa04,TWN_fa05,USA_fa01,USA_fa02,USA_fa03,USA_fa04,USA_fa05,ZRoW_fa01,ZRoW_fa02,ZRoW_fa03,ZRoW_fa04,ZRoW_fa05
CHN_sa06,42.8937409,0,0.019635862,4.401247469,0,9.445789117,0,0.01093614,0.596932993,0,27.52537023,8.98679E-06,0.008737826,2.09647802,0,1.40982556,0,0.001481923,0.323264178,0,8.748489799,0,0.003366782,3.227806311,0,82.12178955,0,0,12.84870063,0,1885.529949,0,0,218.0682996,613.8732867,0.91636936,0,0,0.051845684,0,7.917472235,0.002877787,0.035567132,0.862230016,0,177.5264087,0,0.255924746,11.89264669,0,10.61190307,0,0.022586209,1.200068388,0,61.25832587,0,0.031431352,3.317815838,0,1.622838556,0,0.000358093,0.111941442,0,8.04279732,0,0.002745024,0.416450225,0,99.25556759,0,0.053440508,4.276711752,0,102.3886381,0,0,5.780521253,0,11.34465538,0,0,0.696791107,0,2.221870151,0,0.004613745,0.454328174,0,7.084265218,0,0,1.166159592,0,16.29338063,0,4.667650377,52.14157994,0,4.081897243,3.77085E-05,0.011480546,0.389873088,0,64.73138058,0.00024699,0.023744255,3.219570933,0,427.8423419,7.49741E-05,1.873586942,16.0429341,0,44.64384242,0,0,5.03771971,0,1.065358859,0,6.11876E-05,0.147168584,0,0.07683284,1.31079E-05,0.00014226,0.060285163,0,0.867374828,0,4.64674E-07,0.069328395,0,15.54920785,0,0.003263744,2.644579542,0,1.525862111,2.89649E-07,0.00368938,0.007301876,0,72.93923549,0,0.033467391,6.932719132,0,24.88341543,0.009893856,0.096236357,2.177990988,0,2.762538494,3.26569E-05,0.000940059,0.270861655,0,3.268165146,0,1.82632E-05,0.495250028,0,55.84263547,0,0.03565786,2.504756467,0,3.185332072,0,0.003304283,0.328968859,0,1.504498029,1.55956E-06,0.003683246,0.185303958,0,14.5539882,0,0.006952363,0.64790614,0,12.66020752,0,0.052003872,1.957499967,0,12.66242358,0,0.000125179,1.189670674,0,759.0787195,0,0,63.21293632,0,365.4021733,0,16.62534255,217.7379246,0.000231129
CHN_sa07,98.64243016,0,0.162602419,1.441569866,0,3.627005582,0,0.170232826,0.201869144,0,13.4247978,0.000103961,0.073706123,1.278167006,0,1.703229917,0,0.021453133,0.126883057,0,30.14908011,0,0.027880137,1.291905594,0,83.53910831,0,0,6.144574823,0,787.2822007,0,0,120.2951171,1018.871493,0.463992668,0,0,0.629533683,0,4.56471991,0.005267929,0.27217938,0.320140563,0,117.096424,0,1.323761404,4.17996363,0,5.622914154,0,0.281159697,0.737112662,0,24.71444776,0,0.271851131,1.11719774,0,1.16353903,0,0.002664655,0.061701922,0,2.622592039,0,0.01455448,0.152402763,0,50.87997244,0,0.471874296,1.612235714,0,100.2451327,0,0,1.795893421,0,7.664177994,0,0,0.377205492,0,0.910811631,0,0.047109701,0.137539978,0,12.68164945,0,0,0.61261149,0,16.0174271,0,5.179348254,37.01065592,0,4.325966524,2.02348E-05,0.057132033,0.147234219,0,17.91731041,0.0025785,0.196614372,1.437827426,0,91.77420962,4.0232E-05,0.022960184,5.556134261,0,69.47973118,0,0,1.989430667,0,0.994775782,0,0.054457495,0.025839064,0,0.172776118,0.007134445,0.003729247,0.031074646,0,0.430004448,0,0.000137219,0.03300189,0,27.32764417,0,1.776413671,1.139432351,0,0.200460994,2.39857E-06,0.004444132,0.015985703,0,28.17523719,0,0.268487365,4.006371818,0,7.627721347,0.004504381,0.256452849,0.753490526,0,1.775681215,0.00027043,0.010335419,0.088268091,0,2.510459769,0,0.008211751,0.182309021,0,19.61343767,0,0.017187536,1.37914322,0,1.797382942,0,0.029649836,0.119738532,0,0.852461805,0.000848851,0.022485189,0.058360258,0,4.697135159,0,0.328851976,0.244455598,0,9.736323744,0,0.071734922,0.944746138,0,53.47478122,0,0.068133404,0.812404354,0,717.8830249,0,0,18.98315608,0,305.5855199,0,20.22277675,119.6865936,-0.00660526
CHN_sa08,50.69055654,0,1.488002177,0.071336981,0,1.974852524,0,0.817700243,0.07905718,0,2.455092526,0.000681026,0.661777573,0.094003084,0,0.535351658,0,0.111003122,0.006415941,0,140.5464153,0,0.255137155,0.031855174,0,110.4178071,0,0,0.462461927,0,3312.70289,0,0,13.18089324,-98.31506377,0.419673551,0,0,0.002461832,0,4.453870266,2.52626E-05,1.892013569,0.018886272,0,233.5132938,0,11.21866716,0.302959131,0,2.800414117,0,0.339439762,0.112191588,0,16.02137106,0,2.32034858,0.039633809,0,0.236143637,0,0.023633995,0.004519095,0,1.563706546,0,0.132666207,0.005904636,0,134.0489159,0,3.881993529,0.076635381,0,50.79984853,0,0,0.124734643,0,2.25691262,0,0,0.049474493,0,0.628487645,0,0.344888656,0.004038975,0,13.82590254,0,0,0.032801966,0,15.21339449,0,1.559854568,3.023764337,0,1.642095103,7.98086E-06,0.490032184,0.011819304,0,56.0238676,1.46603E-05,1.799254237,0.077639423,0,340.3573354,1.5868E-05,0.132941637,0.325555938,0,146.7123904,0,0,0.114783342,0,19.43996898,0,1.936083369,0.001538867,0,0.042981789,1.23462E-08,0.01043187,0.006663309,0,0.271914362,0,1.97652E-06,0.001914124,0,61.66050983,0,3.0741E-06,0.05134364,0,0.22253394,2.19498E-05,0.000225711,0.089624897,0,23.14517566,0,2.374551685,0.816489745,0,3.086912065,0.002012257,0.485500345,0.05955853,0,0.517098786,0.002474761,0.070657092,0.007421007,0,33.32557778,0,2.95425E-05,0.008783186,0,5.441761664,0,0.002979658,0.106684319,0,0.738837965,0,0.250205794,0.006386285,0,0.448701269,1.46894E-09,0.193855899,0.002172252,0,4.236426151,0,0.487311497,0.012950109,0,4.620977951,0,0.282267427,0.044414816,0,32.83386081,0,1.17905E-07,0.038945157,0,493.298418,0,0,0.700162548,0,1341.467194,0,10.30366245,18.39977402,-0.001225791
CHN_sa09,364.1503686,0,78.85325124,29.54514832,0,82.26974002,0,43.51961581,4.541990499,0,97.61358268,0.038020965,35.15664749,17.44332372,0,27.6771643,0,5.882441706,2.420008994,0,282.7595726,0,13.52042618,38.14474553,0,550.5961257,0,0,97.6673198,0,5863.137914,0,0,1348.183548,8893.510768,18.5869024,0,0,0.402237894,0,220.7768886,0.025041098,100.2180891,6.58027674,0,1072.592677,0,581.6003465,86.94455105,0,58.88100222,0,18.09052466,9.99680525,0,255.8674693,0,123.117562,22.21815784,0,6.434490248,0,1.25614246,0.960076257,0,26.82156399,0,7.031169578,2.691990255,0,484.9587788,0,207.9810124,29.94134129,0,875.3000272,0,0,32.12937297,0,78.35294089,0,0,4.6958645,0,27.96885275,0,18.32718538,2.984358871,0,221.209178,0,0,9.111811401,0,660.0465722,0,96.64794375,478.1390344,0,41.25641458,0.001014663,25.95062515,3.04213059,0,316.4615528,0.002281944,95.34749848,24.81130294,0,1488.556282,0.002017408,0.399685593,136.7408831,0,586.3755235,0,0,37.04752582,0,4.74912721,0,0.394317888,0.517172912,0,1.826326912,6.04024E-05,0.558426272,0.280147633,0,4.211972366,0,1.25679E-05,0.579819186,0,371.053615,0,0.015039671,20.547354,0,11.3164317,0.001163181,0.034119674,0.086599957,0,268.2097687,0,126.3058258,57.4949189,0,165.6827943,0.145197743,25.98894829,16.51537843,0,12.65422341,0.131144482,3.744442056,1.755030461,0,37.98651056,0,0.000239947,3.27223982,0,265.1504228,0,0.26031939,27.39619032,0,20.99028806,0,13.31840786,2.460449024,0,23.36504071,7.18663E-06,10.30641976,1.352491082,0,60.60662482,0,20.28953723,4.490496817,0,170.4901994,0,15.15948094,17.95465272,0,632.7294878,0,0.000576839,16.66167362,0,5624.98276,0,0,464.4866106,0,3589.243765,0,220.2006457,1143.112869,-0.06516878
CHN_sa10,517.1695653,0,6.75465E-06,14.16762636,0,29.84468319,0,0.089884251,5.582719356,0,51.9647351,0.000926213,0.043165218,8.364503239,0,5.666444902,0,3.78506E-05,1.16045393,0,145.4725724,0,0,18.29134547,0,930.9599348,0,0,46.83388482,0,4396.813725,0,0,649.4724176,2716.251077,6.393664899,0,0,0.192882978,0,15.83468579,0.012007824,0.06825344,3.155404794,0,1207.886128,0,1.935320873,41.69205426,0,95.19017173,0,0.156174832,4.566999241,0,388.5709189,0,0.077185076,10.6541539,0,3.886729611,0,0.001946204,0.475887543,0,49.89561764,0,0.000570531,1.290875635,0,782.638049,0,1.092254087,14.35761063,0,811.3822645,0,0,15.37056212,0,74.29637356,0,0,2.251782666,0,9.406119062,0,0.036985427,1.431073584,0,171.9737934,0,0,4.369337942,0,143.0313998,0,24.31444784,229.2794376,0,68.30260072,0.000486556,0.023049867,1.45877656,0,414.8742041,0.001094248,1.74926E-05,11.89763099,0,2138.330811,0.000967397,9.213976521,65.57062218,0,246.3051379,0,0,17.76520121,0,8.705208559,0,0.07185662,0.247997153,0,0.586114935,2.89645E-05,0.002691457,0.134337687,0,1.74329755,0,6.02664E-06,0.27803758,0,563.5536796,0,0.007211893,9.852962387,0,0.884786091,0,0.016361223,6.223077752,0,197.0684008,0,0.23166687,59.74077138,0,37.79492484,0.036133609,0.321773113,7.919530863,0,22.34093978,0,6.13338E-05,0.841580336,0,8.610408391,0,0.00011506,1.569119593,0,80.12353282,0,0.098828707,13.13714825,0,33.41249346,0,0.028439801,1.179845916,0,2.867245725,3.44617E-06,0.016244691,0.648552791,0,109.6322424,0,7.323527303,2.153303832,0,131.1642517,0,0.110067391,8.609698359,0,150.0113499,0,0.000276608,7.989683102,0,5286.605619,0,0,222.7327715,0,3948.983753,0,87.33929022,983.2813685,0.004194088
CHN_sa11,98.8790197,0,0.045751179,3.038846834,0,23.84452238,0,0.065683464,0.564965452,0,65.55875925,0.000439224,0.039801653,2.854337839,0,6.739493665,0,0.003425261,0.314692049,0,49.19449051,0,0.007844415,5.225368728,0,188.5132178,0,0,12.91293658,0,2055.79748,0,0,220.398087,1011.590002,3.110837074,0,0,0.055309385,0,22.59457597,0.005108898,0.085951619,0.78443326,0,367.6725644,0,1.140670019,11.52440303,0,29.56981877,0,0.064842033,1.367191413,0,101.6357235,0,0.105604577,2.784598184,0,2.694452972,0,0.00156607,0.131220775,0,9.64836862,0,0.004262704,0.406246011,0,182.6367627,0,0.610978781,3.566784244,0,244.8500485,0,0,4.005833655,0,43.32269713,0,0,0.522428945,0,5.588339989,0,0.026932799,0.296810719,0,19.11941953,0,0,1.307987855,0,78.12345631,0,7.360245218,76.85918982,0,12.20140851,6.12612E-05,0.022774204,0.352079778,0,209.5744568,0.000370898,0.05532184,4.279149536,0,198.4635181,0.000121803,0.029592485,15.25767682,0,70.11047005,0,0,5.186195739,0,5.944766059,0,0.011806428,0.077108552,0,0.065714108,9.4688E-06,0.001534945,0.017130433,0,2.477965266,0,1.2544E-06,0.076493048,0,56.526609,0,0.002357648,2.973960843,0,1.489050547,6.74866E-07,0.005521714,1.871453711,0,133.1415609,0,0.176225574,8.131161073,0,66.48707525,0.008558014,0.105529644,2.023100767,0,9.1667452,7.60887E-05,0.002198577,0.171295632,0,23.90005517,0,2.69199E-05,0.434508999,0,101.0645893,0,0.029991923,3.18629228,0,6.428889075,0,0.020535711,0.295192783,0,5.951536482,1.12659E-06,0.013212611,0.123379995,0,33.33973434,0,0.022695556,0.655215745,0,106.6470356,0,0.046835938,2.951784751,0,9.423167974,0,9.04263E-05,3.078499155,0,1323.637378,0,0,43.03679857,0,875.570782,0,21.31249854,257.9027888,0.000314552
CHN_sa12,249.1823762,0,0.388375567,176.7227714,0,58.22154485,0,0.324561296,35.46138278,0,131.2876997,0.0013267,0.226311955,78.13855652,0,9.596569049,0,0.028979594,18.19022855,0,76.76982083,0,0.066590215,79.45752016,0,522.1483879,0,0,408.288363,0,4386.276435,0,0,13294.40034,13533.04584,12.26187981,0,0,2.421999514,0,43.40694565,0.018922813,0.582889315,43.49124053,0,866.0221972,0,5.569277794,536.2417266,0,37.07693674,0,0.329144454,22.81676188,0,216.0324689,0,0.701923896,116.7736461,0,2.296105276,0,0.00860361,2.788735313,0,23.76490797,0,0.035163687,21.14166202,0,395.5454881,0,2.369846523,196.8877749,0,582.409812,0,0,332.7558581,0,99.98561552,0,0,14.458557,0,10.60500282,0,0.136275801,14.29048188,0,59.5783054,0,0,26.83287773,0,146.1686792,0,43.3114472,545.4769619,0,24.60563155,0.000130815,0.174219442,10.10265924,0,228.7193364,0.002230194,0.469605875,164.0674801,0,765.5023756,0.000260093,0.612347787,424.839761,0,171.4625883,0,0,235.004877,0,15.39698503,0,0.049681906,13.93816933,0,0.207115084,6.14997E-06,0.006050933,0.263993615,0,2.343740319,0,9.05841E-06,1.976819771,0,102.5236737,0,0.001531288,87.27725161,0,5.067959249,5.72885E-06,0.033569278,0.297861905,0,274.5526138,0,0.926569624,172.5489307,0,108.6568598,0.058005101,0.668139759,108.7751719,0,9.872157317,0.000645907,0.018506027,10.17831923,0,19.6144413,0,0.000140656,22.95436107,0,244.6910227,0,0.191831783,34.53429957,0,18.53904733,0,0.100576424,12.32716972,0,7.409503531,7.31718E-07,0.07055245,7.120799982,0,56.49441541,0,0.147589938,34.48063795,0,94.79829185,0,0.190476577,75.4151615,0,70.3785095,0,5.87317E-05,90.7033535,0,3718.068137,0,0,1969.530184,0,2843.159538,0,196.719463,3492.612729,-0.035638405
CHN_sa13,854.2304163,0,0.164929831,1409.233106,0,113.2735874,0,0.267672306,201.9824163,0,202.8738399,0.001906411,0.158391115,787.1570727,0,32.31720088,0,0.012308393,215.9520975,0,277.5195348,0,0.02827934,1368.022102,0,1372.510846,0,0,2140.690389,0,1577.58959,0,0,180152.989,7303.153296,18.16756353,0,0,35.98826511,0,130.2036309,0.020679655,0.561386141,380.1426813,0,2151.208087,0,7.766423612,3608.865434,0,107.8922632,0,0.709140676,217.2661578,0,712.429603,0,0.423674205,1101.18038,0,15.26013312,0,0.007235783,34.99240732,0,77.79951439,0,0.014965648,196.3741967,0,1395.487585,0,2.628563146,2136.010543,0,1590.203716,0,0,1138.830058,0,160.8089911,0,0,357.0621215,0,45.62977034,0,0.108542382,158.9799981,0,333.08306,0,0,816.7836324,0,576.5837308,0,168.795085,3231.921325,0,70.88778335,7.67829E-05,0.232281694,99.87894133,0,806.1352471,0.008644489,0.199431631,1734.080172,0,2480.764145,0.000152664,0.069749178,4286.696313,0,524.1895907,0,0,2275.989637,0,10.51767683,0,0.019764512,29.84376839,0,1.256870951,3.70079E-06,0.00645787,3.943782093,0,3.761093819,0,3.15455E-07,27.16100898,0,124.4493985,0,0.000921464,1699.415856,0,4.348807191,2.43291E-06,0.130664763,9.544127517,0,597.4592861,0,3.226522882,1069.141509,0,327.2767097,0.844896256,8.854047047,813.679901,0,56.62224995,0.000274302,0.007930744,74.08900363,0,59.72864689,0,7.90942E-06,234.9186405,0,914.9878513,0,0.782665321,1846.536945,0,47.14824317,0,0.083941649,108.411187,0,28.00487076,4.40317E-07,0.052614008,74.94568615,0,95.4698017,0,0.086234978,230.9023818,0,313.2647711,0,0.212699318,1063.688073,0,248.5540383,0,3.53423E-05,1566.001075,0,11786.28408,0,0,13338.23363,0,3743.2195,0,285.1294911,15067.33262,-0.01491794
CHN_sa14,2278.227369,0,0.166140976,5074.598332,0,581.63077,0,23.50896619,674.737036,0,428.0624001,0.242320391,11.32519553,772.1554162,0,146.3398153,0,0.0124215,338.188187,0,1630.339112,0,0.028486758,7024.010877,0,3602.896236,0,0,7399.180001,0,28630.88537,0,0,74190.54971,12726.93299,11.9864893,0,0,36.68595304,0,520.5387907,2.626134098,14.83698119,841.4643885,0,8499.090565,0,389.8334658,15932.45722,0,289.3720165,0,18.98522955,326.3842615,0,2634.189587,0,20.05423315,4680.434769,0,65.56392924,0,0.485284831,72.75870949,0,726.7706874,0,0.014939612,538.7201969,0,5406.385648,0,285.0400582,4529.197181,0,4792.851339,0,0,4567.025049,0,114.3674935,0,0,405.2089215,0,424.154994,0,9.340583581,674.8491199,0,3138.666725,0,0,1442.358704,0,593.3553406,0,128.522813,5321.039417,0,201.0976139,1.25902E-06,0.153611692,608.7885766,0,1550.917816,0.004807048,0.200891648,4387.683829,0,8144.58881,2.50325E-06,0.09927384,25433.51083,0,2253.345289,0,0,5645.939697,0,34.57972227,0,2.541458376,87.13308206,0,5.46632035,2.11975E-05,0.70243918,11.47334345,0,4.407478676,0,1.82645E-06,69.50870396,0,2830.646867,0,0.005277993,4522.204014,0,5.214195704,2.45076E-06,0.072289617,3.87692366,0,970.4336599,0,58.04246328,2367.050447,0,1507.475354,6.204777321,37.30738825,2473.39715,0,115.5007212,0.000276314,0.020733829,290.123243,0,231.7761832,0,4.55963E-05,603.0308352,0,661.7703729,0,0.397256053,3730.138399,0,510.3919527,0,7.464673585,403.4717473,0,80.51194183,2.52206E-06,4.101047858,236.9747912,0,451.07783,0,4.29509421,635.3973414,0,1118.401786,0,24.85004527,3523.473534,0,2481.296014,0,0.000202435,1493.734528,0,18489.95158,0,0,84961.19629,0,30120.12939,0,438.6452126,74969.70935,-0.128518362
CHN_sa15,128.99198,0,0.058747028,362.3729823,0,38.96105981,0,0.079607066,61.89711234,0,99.8632637,0.000515589,0.048899511,126.3057851,0,7.314275259,0,0.004392118,43.73425213,0,70.43780175,0,0.010072338,158.2915443,0,960.3984938,0,0,615.3511591,0,19149.48609,0,0,139827.8871,16438.94206,10.76933193,0,0,22.77920313,0,28.23322961,0.005362042,3.216507214,19.10192385,0,853.1276436,0,42.67621258,2112.20613,0,269.8679775,0,4.762977134,622.2119105,0,107.1673812,0,1.491610273,85.09170702,0,3.659326073,0,0.0797885,6.145153878,0,38.42125197,0,0.005247635,17.4417009,0,445.6554856,0,4.531546992,292.1990049,0,954.581152,0,0,698.0192453,0,87.57434271,0,0,572.906475,0,18.38996671,0,0.033104947,17.4034647,0,41.65495761,0,0,126.0811493,0,139.7661506,0,33.57189428,750.7778367,0,16.7546281,6.7346E-06,0.050697572,46.10753163,0,557.3877309,0.00151779,0.071031426,465.9099332,0,236.9399905,1.33901E-05,0.012243764,993.3928439,0,81.39796707,0,0,712.518925,0,9.653446324,0,0.005312434,15.52549409,0,7.267157527,7.59316E-06,0.001829232,90.78157485,0,1.200748673,0,3.04502E-06,3.803287233,0,162.2007153,0,0.001890631,162.7440433,0,1.691536334,8.66537E-07,0.105893344,0.293523914,0,415.6229852,0,1.525161163,325.1313157,0,205.014031,1.311681608,6.955815582,504.8713407,0,34.0261643,9.7699E-05,0.002818117,80.89561833,0,63.38283145,0,5.20543E-05,49.90893917,0,2045.288535,0,11.2487142,1089.859139,0,20.76510944,0,0.024882015,23.9883951,0,7.294377862,9.03429E-07,0.015894901,10.77430951,0,49.9918903,0,0.028087205,38.03911304,0,130.5861411,0,0.111649771,245.0309209,0,312.5897907,0,7.25141E-05,157.3803057,0,2875.485256,0,0,1530.671894,0,7826.59032,0,142.6744596,7280.510889,-0.03893009
CHN_sa16,1051.068155,0,0.006042198,44.09578713,0,155.2453132,0,0.003335354,4.241237856,0,259.6354602,2.76483E-06,0.002712589,124.7205703,0,34.96494128,0,0.000452517,1.182790645,0,209.413238,0,0.001035808,2.857104809,0,1544.030046,0,0,619.2222448,0,1261.261381,0,0,1633.171905,1801.216373,16.59766366,0,0,0.674663193,0,73.61880892,1.83758E-05,0.137691655,13.97843354,0,3163.597835,0,8.75221189,69.25294861,0,150.471421,0,1.302162624,62.18719245,0,678.4214136,0,0.00950509,29.43005188,0,8.624550357,0,0.000101023,5.673091591,0,70.5026932,0,0.000544578,2.924660394,0,1640.260862,0,0.015992204,48.17891465,0,2428.60802,0,0,92.64077726,0,226.2827898,0,0,7.829675277,0,26.30728824,0,0.00164739,0.957828006,0,509.3989957,0,0,22.46482715,0,1440.928306,0,457.1721925,4881.352277,0,113.1132698,5.45219E-07,0.498022724,4.039504277,0,771.5485619,0.024077365,0.007304644,29.80841719,0,2446.848198,1.08403E-06,0.019242514,142.4033481,0,654.2452534,0,0,58.25069168,0,4.3069466,0,2.01492E-05,0.013911677,0,0.863005863,1.42796E-06,4.28525E-05,0.314389655,0,4.6957841,0,1.00401E-06,2.184068133,0,247.0538361,0,0.000355549,11.32936596,0,4.311805054,8.9112E-08,0.361105975,0.31336337,0,1012.154425,0,0.124656613,452.6350403,0,283.8180199,0.413244902,3.678926667,9.096750255,0,28.29806767,1.00471E-05,0.000287394,1.26506618,0,55.79814752,0,1.62345E-05,3.269537181,0,356.0068628,0,1.786676741,10.62723386,0,63.2290436,0,0.001016068,4.390306463,0,28.08040903,1.69897E-07,0.000793922,0.765874877,0,187.0476994,0,0.002033669,11.89398474,0,272.9176326,0,0.065147331,13.58367182,0,252.1652108,0,1.36369E-05,14.86146988,0,16237.57166,0,0,676.9580073,0,1109.419968,0,184.2983383,1979.12226,-0.003684748
CHN_sa17,4.22273202,0,0.043302999,2.408163074,0,5.360462027,0,0.031002502,0.409046565,0,15.15308384,0.00010338,0.064260771,1.330255001,0,0.138419386,0,0.003098641,0.314215265,0,2.761607972,0,0.00709291,2.876603286,0,17.85827894,0,0,4.077553281,0,19439.57435,0,0,268.1775862,171.9861198,0.148952742,0,0,4.619304443,0,9.418775227,0.00095287,0.073496835,0.579725288,0,84.76285997,0,0.853504999,8.261117661,0,2.763328161,0,0.020551804,0.47397177,0,5.812478363,0,0.071516823,2.046578054,0,0.195037563,0,0.001431368,0.057700586,0,0.581750311,0,0.003695826,0.357776201,0,14.85074201,0,0.208735762,3.241558885,0,11.88115942,0,0,2.470981414,0,3.611260717,0,0,0.518120959,0,2.895322376,0,0.41053158,0.272861615,0,1.743954086,0,0,1.20961451,0,3.054811552,0,0.78539186,10.3894664,0,1.956148623,6.00252E-06,0.114939472,0.264612916,0,14.62852221,4.22683E-05,0.050020163,3.399515642,0,12.03253226,1.19345E-05,0.006666948,9.230301844,0,6.659601033,0,0,3.810630289,0,0.32811567,0,0.018946672,0.061606885,0,0.90709687,9.72771E-06,0.000537887,0.011858143,0,0.285904895,0,0.001568929,0.043518013,0,2.357424983,0,0.002422115,3.004712862,0,0.02995834,6.10213E-07,0.000592909,0.023571344,0,12.06365989,0,0.108563179,2.090921482,0,2.809730213,0.00201453,0.039342415,1.44988327,0,0.211099393,6.87993E-05,0.001972353,0.127342317,0,0.651393864,0,0.023450267,0.399827762,0,3.089587929,0,0.003770305,2.859773261,0,0.52501993,0,0.009550189,0.204405317,0,0.351161072,1.1574E-06,0.006820965,0.115351267,0,2.258744957,0,0.015403048,0.416403366,0,1.543671058,0,0.014172469,2.384075788,0,1.535260452,0,9.28989E-05,2.326225275,0,97.75714774,0,0,25.57202455,0,67.50298399,0,4.144805986,105.5571147,0.014706984
CHN_sa18,0,0,94.96338474,0,0,184.1211805,0,0,0,0,37.52540952,0,0,0,0,4.451451305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10333.54004,0,0,1107873.125,0,0.121171983,0,0,0,0,5.465744263,0.000892013,0.069732463,0,0,1177.647676,0,0,0,0,2.767566848,0,4.804293122,0,0,8.360900673,0,0,0,0,0.052214702,0,0,25.32051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0712634,0,0,0,0,18.77508355,0,5.910097167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.94767959,0,4.041495794,0,0,0,0,0,0,0,0,0,0,0,0,0.176325727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.204373,0,197.5246779,0,0,113.7960698,0,20.47337084,0,0,0.268934562,0,0,0,0,25.00987753,0,1.122295408,0,0,962.101662,0,0,0,0,1.529588243,0,0.024920045,0,0,0.089732753,0,0,23.9405302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125.557971,0,0,0,-0.20188
CHN_sa19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
