"","AUS","AUT","BEL","BGR","BRA","CAN","CHN","CYP","CZE","DEU","DNK","ESP","EST","FIN","FRA","GBR","GRC","HUN","IDN","IND","IRL","ITA","JPN","KOR","LTU","LUX","LVA","MEX","MLT","NLD","POL","PRT","ROM","RUS","SVK","SVN","SWE","TUR","TWN","USA","ZRoW"
"DNK_sa20",0.026917887,0.124510344,7.131313003,0.00114726556,0.7737890799,0.221980269,0.064667498,0.0001871994,0.0083981127,2.146657352,17788.7151807,0.4049595419,0.005935543,0.972951313,0.621397723,0.37434573,0.008829208,0.194527435,0.5034982826,0.0385670474,29.181943385,6.67179417,3.2049140935,1.02377093,0.0663404649,0.0196585249,0.0150836672,0.0016481291,0.000210305968,0.28405863,0.40665851,0.654500243,0.113898305,0.7265350884,0.03976543,0.077102085214,4.810675962,0.002690943,0.0729552711,0.439005329,632.269499888
"DNK_sa21",0.121503554,0.00551675734,0.014570778,0.0001940107194,0.20233319853,0.03547854869,0.0008132125,1.103103e-05,0.001687079117,0.0569088441,8797.6063521,0.03474363690733,0.0012540175,0.052691354,0.00432594609,0.068550191,0.0016722263,0.0055446264,0.006731445162,0.008259968645,0.0019874329,0.0020272248206,0.00644675787057929,0.42047692267,0.002386658384,0.000582508,0.00193664042,2.0774143e-05,4.492160298e-05,0.0602605583,0.030277517219,0.001078558307,0.024850498,0.21976519851,0.003342373,0.00156759844349,0.481452123,0.00012739677,0.006365830774,0.28119218181,7.056653968
"DNK_sa22",0.0852142,1.162734363,1.437273947,0.00044355621,5.495011858,1.095207498,1.900808154,0.0001775649,0.0678799955,13.403211297,6681.905510697,0.561930180528,0.0942294434,2.08682209,0.011903583,4.096237445,0.001904279,0.242757581,0.0063146495,0.026375892,2.029060064,0.4955754754,0.008170414256577,0.007197006,0.002366569,0.0380280625346,0.060313421,0.002521027,0.17299376696,0.021470972,0.01498274,0.14950501,0.317404437,0.025669061,0.344115034,0.018830898473,0.280868632,0.00301672,0.394213553,0.333436606,11.131356488
"DNK_sa23",12.764968852,1.064229963,18.586126378,0.248472529,7.995374635,3.689914159,53.395054317,0.0022570135,1.096258335,12.462122484,1225.728223028,2.962115593,0.311560329,0.906752954,2.239202911,7.52206975,0.3824481,0.739011105,13.156618482,7.717628539,1.642550333,4.947861044,2.57422549903,1.927199511,0.151260283,0.0734131618,0.004427076,0.0013338919,0.5112035452,5.650799482,6.340323652,0.1086968695,0.026907341,3.8494171067,0.079679322,0.16511709,61.745653294,7.662213886,2.81345099,12.770652614,485.966100936
"DNK_sa24",19.783731983,0.78771803,0.581098906,0.112310285,3.100111185,6.891652615,40.900175618,4.468421e-05,0.516643275,55.923714218,13.60545311,1.709394218,1.4307201817,30.146775499,2.599012963,203.08431998,0.065059879,0.744572263,35.37232754579,0.0019960835,2.188150302,1.466479581,132.9905193246,12.693796132,2.601479891,1.83764476e-05,0.00048058363,4.1804585e-05,1.5611111378,36.882383732284,11.543133216,2.395217169,0.442501421,1.7755530922,2.14376999221,0.353131344,41.1487962587,87.127146458,0.5357727071,11.772452447,6938.565837363
"DNK_sa25",94.99469057,0.942680574,4.73860688,0.375471283,0.995449683,8.353380764,50.052609257,0.03657717631,1.407748781395,10.215045022,40.048118093,7.181774159,0.3467852666,4.223668142,6.997890584,85.708858474,1.891095151,3.4175798144,11.28806651,0.0031089286,12.121767029,20.708143101,21.6612579664,4.572900762,0.04746828,0.0404600920918,0.51013568251,2.04307776,0.4643352869,13.260467894,3.420540436,10.687604517,0.278573845,0.5274151687,0.22597597846,0.2812607206,56.89460318,3.468964821,20.8298171224,262.5026747,100.301383658
"DNK_sa26",0.324556542,0.524117759,35.588611748,0.05289872322,2.609457281,0.36904531285,14.685654036,0.15820105866,0.245924266629,17.752980079,581.161538195,3.512451348,0.621556538,1.35698186,4.5298422154,4.112941127658,10.26356777212,0.987914127,2.90310077588,0.0146299345,0.23247526035,8.608846724,2.557672559744,4.1784034813,0.4079357549,0.221333753,0.391516062,0.14627199,1.5162144181,11.83361588164,0.79175524421151,2.46251451129422,0.078267362,0.6494701128,0.049566757,0.37752530366468,18.9648683,0.9874734913,10.17402550496,0.055953985,131.583278795
"DNK_sa27",0.47523401,1.66820049299,5.44427216,0.0419317066218,2.791184341,7.80479351,17.76953804,0.00561532,0.45011992784,28.002363909,2830.302271873,6.63079398596586,0.476958261,7.782013816,2.915389342,11.507928306,1.592152859,1.326435466,0.046630632,0.475107733,1.209855138,3.7682334640147,0.22385918875991,0.235001685,0.962203108,0.95934558638,0.358899927,1.359275767,0.000971260752,12.5599972717,4.49177909606,0.463077738,0.580600698,2.417530675,0.119028758,0.2994838964701,88.027555803,0.185979512,4.134765194,0.699617965,53.5097757308
"DNK_sa28",0.54232189339,1.153891614,2.392170624,0.9662884523,0.006514695,6.050013931,2.318361473,0.164674359,0.3616648298,24.66892875,11886.095072389,2.347725509,0.049205786,2.877122606,0.910484159,17.172388062,1.813696075,0.308419006,0.013076196,1.551737448,3.812720629,0.55972127659,0.795276002463,0.609098129,1.8539702711,1.57244134195,0.963070658,16.8571843094,0.004818506,62.073800103,2.897111859,0.463926785,1.511825867,0.069625948,0.207494036,0.260037465,17.214792564,3.06726767342,0.527895185,11.000116743,59.217750599
"DNK_sa29",0.0442906786,0.012539227,0.016990006,0.001178786,0.178763356,0.010720139,0.0232155884,0.0001610603,0.007106571225,1.212654471,32916.649921731,0.0393069707,0.002027239,0.052308922,0.019874086,0.19588079,0.003549899,0.00793903614,40.87200317,0.009070046,0.004229213,0.1956670446,0.00942733003817,0.809743788,0.006138356,0.00020248484,0.0057325653,0.0029854024,5.643349e-05,0.0574216797,0.123799426,0.00236512,0.023078885,0.0108653758,0.0186291143,0.004740295,0.287064652,0.005237523,0.25999233,0.04838509,0.75012529908
"DNK_sa30",4.602483673,4.484272773,10.534007504,0.228756891,5.127860519,6.184493538,38.987434044,0.076261281,1.143510686,32.121430778,8567.50956441,31.032074089,0.70146482,108.218380886,6.233382715,33.623055332,1.434530582,3.653271241,0.030043354,5.21531159,13.829443816,4.917533831,6.304990898,5.725942842,1.79292027,1.109921342,1.372740293,0.800417673,0.023936268,33.600628557,13.960743986,0.8266692196,12.02058529,0.150888162,0.875653083,0.99937004,214.82021218,1.278582383,5.713037343,161.681212858,158.526046786
"DNK_sa31",0.018840054986,0.188812695,0.07349305,1.695971953,0.054235677,0.324688326,12.033946151,0.2057525182,0.097441872,7.704173373,24978.627823656,0.1463774351707,0.1153222301571,0.680158617,0.017327696,0.250704426,0.727267784,0.112255969,7.544120187,0.034123217,0.528006138,0.01220301343,0.371007912,3.01221295,0.503837923,0.000631574941,10.2135271564719,3.88222e-06,0.00188297,0.355264752,0.095070500088,0.0089978046,0.105144941,10.817989813,0.53347462817,0.112496717,1.329421465,40.871258087,0.029700526,0.129437141,56.210068224
"DNK_sa32",0.126367628,0.037791163,0.057595342,0.047512867,0.006306439,0.643406054,0.775008003,0.0066894794,0.026255649,0.367937488,21236.962516614,0.102105396025695,0.0073439737,0.4934588,0.012529505,2.008945466,0.075891313,0.028403801,4.27601417,0.02449636,0.018832362,0.0062424539,0.029110185,1.672435176,0.023458711,0.093532669,0.288340586,0.000814984,0.0001836624,0.181604411,0.092875635,0.0045379016,0.07378182,0.453599867,0.021730168,0.0098937355,1.709885188,1.132182786,0.405387713,0.447212116,4.704286253
"DNK_sa33",0.190038302,0.209652472,0.059912379,0.014373937,0.185798292,4.153696849,1.378781082,0.0082902583,0.10138177,0.504950175,44753.894415853,0.0455684907542106,0.004777694,1.042087357,0.124238836,21.16928218,0.151848776,0.0235342,4.340870873,0.007930005,0.064682464,0.01584248917,0.011949232,0.360372207,0.006217553,0.1748126125,0.088951808,1.20316997e-05,0.005144751695215,0.053617077,0.062033871,0.041212056,0.030994759,0.138339835,0.021581814,0.009027269,0.619579007,0.34261487,0.257185799,1.12415358,2.367313218
"DNK_sa34",0.616135767,0.232742852,0.817187178,0.010796195,0.080145349,1.387326653,267.238684595,0.027245133,0.178977347,2.817647355,11941.2903906,3.020794905,0.01454491,1.669875415,0.39402838,21.851099607,0.208739666,0.620495865,6.792127714,58.052768554,5.795576636,0.268595941,0.5191766311,19.913157151,0.239126446,0.212122611,0.076113292,0.011015511,0.014344053,145.930629877,0.41148152,0.256552689,0.066749546,0.038888298,0.905917414,0.020082566,5.967613167,0.820657556,13.000290578,4.077477678,261.5207957389
"DNK_sa35",0,0,0,0,0,0,0,0,0,0,439.97182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-05
"ESP_sa01",4.10431323,196.596264197,120.955583449,6.310260619,14.55311209786,10.03165309,7.239366164,17.82608127293,163.029878591,2833.208329178,52.86264915,19647.9059201,16.08516638604,115.456198789,2350.48698852,1470.85127721,62.480399416,43.047921311,0.099242069,0.953928982,28.759223394,966.807570968,29.814058833,1.914826692,43.619969445,3.277444749,17.6118132801405,10.493010166,1.237179066,223.557789348,538.959423086,786.716198721,20.269404306,64.514587803189,47.640760016,37.5797343206,190.645302931,3.835790678,1.2907675580811,84.85040033,1028.817812536
"ESP_sa02",0.00675952,0.031178997,1.421221814,0.0252675192,0.24769728159,1.594652896,0.128471331,0.0050046443,0.019303991,1.754181978,0.045891723,417.996730466,0.007336594484,0.0818779409,2.392548431,0.58718975,0.06037088,0.019652471,0.0003321841,0.002057794,1.9885968263,0.9239427624,0.0039317532961,0.3092905457,0.0438940382,0.0037975765,0.001737273775,1.521546747,0.0008423629241,0.57060391157,0.030116994,0.90373180335,0.055982438,0.017843184339,0.00397246684,0.37412971659,0.197741735,0.170920516,0.0008855184,3.729618184,4.903695841
"ESP_sa03",106.218355802,131.605062002,458.233905665,97.437561768,67.790779933,220.024649789,328.527376418,29.851277136,139.815840772,1682.14772089,162.106606123,60057.163741804,20.2460093602048,79.223294164,3480.248161935,1641.067332056,291.481610508,64.699037783,3.409514471,13.130278249,94.653532203,2940.927025827,419.145102434,99.585711996,64.961899228,6.53174914111,26.476216735547,300.711773346,32.22861647974,499.154836391,206.577500685,3112.7221133,172.817171986,386.23946269609,40.40272469816,27.7802381123,150.027465343,43.866565029,29.926115407,862.276137704,4388.552358641
"ESP_sa04",19.561910832,80.527457662,155.690725347,5.43027916,34.58586123,45.741739236,168.305639954,57.716109438,12.538016294,314.052264936,18.728028469,3533.328652876,6.11421329685749,10.1858792713,670.36940747,624.222249095,513.934781575,45.386026025,7.363832474,30.759529768,63.5201337,1271.2762638161,157.4539075348,39.794677964,34.013754439,10.34402163202,20.6067243313579,235.777163073,10.527724938496,83.784643197,88.091973577,1592.434026255,85.821903103,636.638390031582,5.335060739868,7.41732819627,55.082454468,86.835410907,28.9944961855581,167.649919509,2327.9322832952
"ESP_sa05",6.697923012,29.925797758,26.2474756775,2.15737389518,2.890123891099,54.381036454,89.95241905,9.597615576,8.552455037,163.56511024,14.950074957,3137.348419574,2.02216835415512,10.960837186754,544.953822383,215.848362622,134.907558228,7.451706558,3.053271186,1.555283361,13.6567253714,257.10518514518,246.726292323952,40.093067797,6.5170030318,2.8495471035207,3.48724344756719,94.358772041,3.5522907658,18.26874043,21.092500547,421.96262633265,22.6169659243,163.820716354573,5.0624264639018,2.616957219837,13.850971812,23.52039874,13.156642415,289.582464334,311.561869362
"ESP_sa06",0.241732505,0.293189436,0.9966749571,0.156000295,0.14481804,0.27982329,0.228125939,0.110651668,0.159698717,2.011748119,0.169083726,1093.177126646,0.034025841469927,0.097566330167,12.067015985,2.794893154,0.9297413469,0.096160033,0.05635674,0.473016358,0.2422470754,2.8275766582,0.628132474,0.082365389,0.200159601,0.0281255899588,0.072442328767,0.797230691,3.750678507195,0.611780347,0.501327624,11.233638739,0.8997251806,0.644427675411,0.04256708324,0.124462491394,0.254758001,0.3086144,0.056802686,2.554249562,15.460017897
"ESP_sa07",2.908436081,1.781688747,31.240185556,0.735051805,17.990063722,7.373425912,2.281536795,0.714465316,2.833487269,52.171768852,2.389924139,10705.989317933,0.48134421851409,1.15778199139,120.162999645,47.496735701,9.716665847,0.943650327,0.082427415,0.937922984,8.501451503,45.587051025,1.5719623744,2.929873798,0.186401676,1.200803818,0.1801498580825,63.443282518,0.415069738431,10.646344087,4.563441236,303.400254206,2.798443489,4.481183182789,0.466864544487,1.269426833,5.873431265,3.139291831,0.592555166,213.41345265,328.817804473
"ESP_sa08",2.47588727,4.820171846,495.517643731,8.6188224668,95.8932907582,395.1028848,1.147282044,1.5418647272,1.196510874,532.776937739,1.739582395,12587.916138775,0.03584256251,28.7879400184,872.505197244,174.09552724,16.435517083,4.491133575,0.096970235,0.734752151,2.84496420543,177.095579429,0.392075550986,121.4129811,17.075381512,0.0094679932,0.57981891269347,598.5641094596,0.16243779664,194.1282358677,2.512914823,331.85222150879,21.072844145,2.92621617299,0.9799584604228,146.70286909218,59.486433005,66.662404694,0.34380567415147,1462.240962,3412.519599492
"ESP_sa09",429.226927091,133.506502672,85.778868996,21.959265451,98.130965349,88.943528096,225.068038996,13.451310175,85.689014734,1995.472054472,63.670706478,14847.636262599,5.3012103578783,58.79736652,1792.067378234,600.003656181,234.136899535,64.643575262,11.950741945,31.724199063,49.126506491,1045.798781216,317.1270765758,90.013785083,12.66210735,4.4133892369,2.294001058696,188.85958756,11.378563342,268.050138248,260.348669326,751.291338837,25.93028258,138.4053617147,28.38209024397,18.4530015404,59.692206706,171.130773222,47.52720439,1107.363538863,1395.83445643
"ESP_sa10",6.282190739,11.335741373,25.832378569,2.259284687,13.673453908,4.174122497,17.630348026,2.890204345,9.776752575,181.962762485,4.151279106,1673.393269131,0.601041791981763,2.5750237041,249.841161667,71.983399189,11.528313445,4.396219459,0.926782734,3.156145258,5.390911714,71.445289645,9.840503362,0.607560333,0.679108243,1.30307665576,0.236839071355,28.651836662,1.482465252935,51.811205527,11.17396776,128.496857885,3.698805913,12.587679017513,2.792579456689,2.22942203335,11.417179369,15.926197382,0.856254784493,15.06791963,290.769500347
"ESP_sa11",3.415790718,1.31504742,3.282530963,1.21146659,2.285889517,1.870880207,7.209283635,0.372345611,2.294088872,9.817177087,0.741426193,2590.423322808,0.25064933717988,0.5216842227,46.470587346,15.387018598,3.069296269,0.625166608,0.079607619,5.851850369,1.0942159,17.038087034,8.1165558603,1.239822969,0.350133024,0.06526057208,0.161823015917,5.876478446,7.12972368845,3.065609527,3.48462646,32.10860196,3.817172492,2.343540564995,0.30423484398,0.52174996806,2.833871493,1.303541131,0.586113762,29.98797087,127.814321557
"ESP_sa12",11.414710282,6.404716036,20.477301604,3.414573275,12.745429455,14.063789712,17.827141986,2.794178762,7.634261696,108.929126113,8.357768045,8150.144877324,0.39771533758925,7.3624999791,313.366763956,76.292599413,23.084204147,7.811257222,0.857597369,2.87691868,5.346716705,51.49595077,7.50216731,5.948213486,8.313082428,5.05576801612,1.160973434264,35.524407623,1.87097687511,13.804298147,15.425485468,253.140146871,8.559050595,16.669778332141,1.3683851919,3.8868049333,18.750251822,10.48060002,1.805220358055,179.78995868,501.755140085
"ESP_sa13",84.5112239,72.049388882,130.47662672,60.060030887,229.225663339,68.360573672,395.608044563,18.219483257,147.30360429,882.545788234,62.913688031,11340.71276799,3.23140791090899,51.6551162536,1186.598186058,421.282451245,139.565072187,48.918580442,10.227452689,66.712546872,30.635627072,563.384621844,27.1099629305,88.490627856,11.936992587,6.75121804912,13.028051690558,354.801490109,6.902545064237,106.604561182,250.275553428,1107.426978097,113.956223449,222.43845462355,21.29537577596,25.9381698072,111.252854215,186.675400754,18.605704455,540.9377001,1952.734945436
"ESP_sa14",70.306548382,68.524526548,147.526240602,16.927868644,93.969706027,25.95578449,358.573948698,3.521875791,48.886511099,1024.051888609,176.43933182,8670.455784597,4.85954932184774,58.954485668,1069.14511547,713.167712156,72.985414908,25.642288888,14.285707929,27.815062373,14.968825553,862.353679005,45.831321881,23.102110883,11.478366168,1.5722206292,2.851465036994,128.238693255,1.1699614583,70.13258364,141.976925329,1082.183814926,46.412528576,47.796167677406,43.246405406469,17.4741133489,64.981121873,117.176766849,5.104700646839,671.7818749,1846.359696328
"ESP_sa15",428.74851385,363.345696061,780.264626576,120.874976659,51.744772016,46.2644359,95.148598188,42.01453368,284.798199411,5378.942409382,134.343525054,23914.355045375,4.504379861248,64.811370962,9829.03588965,4207.420954171,473.861313086,261.211758021,0.642953204,24.673978691,353.0320222853,3575.291026251,66.865323379,6.180324427,5.099453162,57.2587697153,2.100838619629,349.517753775,14.522925383,1037.69936252785,705.510784081,2281.6683336452,298.256077233,1733.99062634829,44.88745056648,234.1700640764,51.07199538,733.530975843,8.0195821850538,29.190042475,3603.462842174
"ESP_sa16",20.203305082,24.355687895,51.639270904,11.576696846,13.23263601,36.74155631,6.912431569,10.656922125,14.325996181,181.666810289,18.363763738,11915.628308906,1.66569473679439,10.05513105606,902.594863225,235.468160119,70.093543141,9.323614406,8.97727095,73.363279193,16.664097518,189.212708477,68.809548351,8.02522037,1.378088804,2.48492622269,2.746281915171,40.351786863,3.849999582764,64.699570582,52.390254524,674.99906633,25.700599886,54.79494522955,4.726843709922,13.2606571853,27.446563547,37.59371659,6.482401096,283.21262537,431.315925462
"ESP_sa17",0.473192462,1.911445468,51.004373051,0.123912957,3.1776478136,1.410725584,5.832598039,0.035040541,1.718893639,21.979837569,1.438634694,22458.242614701,0.16938377545,0.9477977341,9.66644494,11.390061155,0.922567479,0.933174326,0.087671374,0.186267609,3.439509667,14.425353935,0.347883876174,0.083908704,0.114985199,0.30129178568,0.0514609007573,0.966221486,0.00674201897,3.2849596826,1.33483473,13.7364377959,0.466775044,0.34514794007,0.243318614798,0.2224947662,3.767158713,0.581876091,0.014235679,7.069785712,15.672122487
"ESP_sa18",0.7215367271,1.707682808,3.751095338,0.519509623,1.930068883,0.81957019,4.515369318,0.340617502,1.575961084,13.794858022,0.979430744,273352.132015445,0.15845287702,0.688284184,16.701211214,9.743453399,3.057810663,0.770866994,0.106916047,0.643057724,1.679138905,12.503306383,0.9743241244,0.820365581,0.2910964126,0.16916901428,0.205636655,3.515557812,0.13336828667,2.5766640757,6.325368372,15.26237246999,1.301906989,4.7387203191,0.263415009,0.2864594058,2.544948506,1.672921088,0.261021575092,5.368599986,50.308731142
"ESP_sa19",0.189675945,0.58518793,2.53973323669,0.1576994,6.256087741,0.247935281,0.88901854,0.064542426,0.481912273,4.107532064,1.50802757,29092.308000781,0.0753637666,0.204152921,4.468083416,10.162223556,0.578074588,0.215870419,0.022443861,0.141056874,0.3127515716,2.57897848,0.0914593928,0.442449535,0.0674577126,0.10717572,0.0811853021595,11.541643852,0.02528412483,1.2284383426,0.947049167,4.222334351,0.34599650589,4.442091219,0.0667013855,0.06991480254,7.937940208,0.39861270899,0.040881493,1.80449127,92.275876323
"ESP_sa20",2.322789179,2.514339854,15.011878089,1.809643342,3.63725849,3.614160261,8.509021003,0.587347981,3.453808895,36.011704481,4.218276724,46816.964154217,0.31398463767,2.10193125313,60.928021243,29.491442227,5.629533609,1.587693283,0.165257649,0.890176239,8.370864732,57.195823176,5.758506151,2.266706688,0.993222004,0.2040967394,0.47962394641,7.434676111,0.488743728647,8.07245694892,6.031316746,62.760883534,3.351989599,8.4239035622,0.88757464124,0.8487127,4.673445517,2.671206604,0.587272312121,17.353903463,647.482319209
"ESP_sa21",3.190753163,3.314853695,14.105666269,2.8392906602,2.634183603,6.676636302,10.372526136,1.13138421194,4.467781253,55.656023378,5.075627587,53961.4656137,0.62458714267,2.5767610853,107.797172397,52.683239114,10.674497718,2.221508655,0.186061204,1.095481938,3.270721224,90.019911595,12.644575389,3.044399602,1.9879382469,0.37126756,0.8498719815658,9.925933186,0.997126182,15.917231177,7.714533448,105.54853904,5.464730795,13.10360621527,1.290034078,1.115040843,5.046066515,2.051595005,0.97490023315,27.847080773,154.3248968
"ESP_sa22",0,0.404711386,0.698062716,0.064339542,0.0012771493,0.000320319,2.092863837,0.0076515083,0.554103406,1.447737358,0.308553351,168580.076251141,0.02277644482,0.046505559,2.091268119,0.347653408,0.77608096,0.470284582,0,0,0.3991203544,1.908930615,0.0078320374203,0.000871564,0.007139844,2.317358839,0.00035121293961,0.000197557,0.164009535,0.567066032,0.530742681,5.331434058,0.012012109,0.020281771849,0.086067654,0.0400643147,0.089960277,0.003380766,0,0.473162997,7.050411219
"ESP_sa23",0.0158332175,28.8662661466,154.5920126925,3.66676195713,18.103367985,13.320958993,2.08807812,0.18145179423,19.55134412,112.421097092,38.365190229,18457.209453712,0.865178808,3.174454734,79.466532332,210.3946488902,3.425042183,4.9633372,0.0025236135,0.0940989012,3.2299602535,73.761840675,0.323904785,1.539070575,0.491965348,1.182927606,0.03032924880164,0.073539796,0.434226366,19.531736619,28.19273587,5.103856455,0.057735303,45.38153852,0.3121875708,0.6212251316,185.363118352,0.0928244549,0.007424579,9.121913353,846.587063022
"ESP_sa24",2.041124e-05,0.62650180038,0.19715628767,0.048320113655,0.20258706,0.7186366105,0.0439348216,0.0015106563976,0.267850392,14.2195937948,1.95625193,1011.702557698,0.1125068422481,3.125996431,2.6181015305,164.015951728974,0.02909670443,0.14588395596,3.6088328e-06,0.0001373179469,0.115754448095,0.626626655,0.4557962894592,0.285088096,0.234280783,0.0039158037,0.000334868547,0.0002723718,0.03714082777,3.60986479116,1.468111638,2.34028368,0.225080837,0.6080397181,0.21408593114,0.036789271098,3.604170734,0.0001317896753,1.00966e-05,0.2561497757,368.2398621698
"ESP_sa25",0.070238091978,20.875403624952,32.62079360849,4.460382178018,2.799368815,24.509280934,1.599425539,1.4786184204065,20.1031392194,78.14846625904,4.867255075,4453.697104173,0.75747367792156,12.171228679,195.8210861884,1913.66862230366,11.47627038402,18.13641837983,0.012413727,0.47233397,18.188241631117,248.028201966,2.0942398648,2.956305763,0.12044101441,0.512350852,1.8049985902,12.111440542,0.347581288446,36.31917300258,13.413686559,285.926868963,3.770488078,5.415339061,0.65610117539,0.854257066416,137.246362311,0.453408271,0.034738798,148.332269587,366.408011563
"ESP_sa26",0.017896160759,6.64825100961,137.631467022,0.383737027538,2.871687251,0.641471506,0.421931202,3.385478792343,2.104786613,73.8385329336,86.485127019,16342.824834801,0.808399133448,2.175078422,73.782576966,53.8501671481,34.7557179834,3.0999051785,0.004972699,0.0123517766,0.4196558779,57.4070489732,0.173031337734,1.563004167,0.597707477,1.622272647,0.80897615486465,0.546636302,0.58325451582,18.7990165427,1.768535891,39.377980343,0.334732738,3.6876248715,0.1084531935,0.63729846874,26.310665446,0.053609064,0.006120907,0.307194473,112.185363734
"ESP_sa27",0.120732652,3.313735177,32.176833072,0.205098215,0.33033631709,0.098936095,17.390644191,0.055280285,0.661855227,44.854848151,3.38137926,22907.038331705,0.188969808206,1.480321115,18.294533849,3.873826452,4.735023299,4.73678182,0.014621185,0.0956475468,7.695487287,23.643120362,0.1127299896224,0.164930977,0.1440259420937,0.8724947889,0.018767237968,0.5099991375,0.0324030652532,20.76947457716,5.890825433,21.1504750821,1.623082506,3.640441602543,0.90166709986,0.1518579711,0.617730939,0.281078156339,0.02671171352689,2.442560371,82.48968
"ESP_sa28",0.001868307,3.06695153,21.63522577,1.418880054,0.014308719,0.005673972,1.223008302,0.068872751,0.607338913,15.8273265898,0.502788449,44738.779995005,0.2584438901139,1.839659607,16.9758030163,2.494008488,12.22300844,0.609799854,2.6645e-06,0.0001322393,105.064281058,34.545273162518,1.385213003,0.894479477,0.02018990906,4.46827786516,5.83918653e-05,0.05092085,0.047688621,6.861101701,3.518243783,44.439084973,1.05185635221,0.048604094,0.4432969384,0.3268752776,1.160359515,0.0211846212,0.000410619474,111.145158,835.182853815
"ESP_sa29",0,0.159677141,0.004506347,0.000137136,0,0,2.15389e-05,2.9060957e-05,0.086743155,11.985448642,0.0041890614018,128214.5856426,0.00044511155,0.00268992,0.011100577,1.733673758,0.001514076,0.00294153625,0,0,0.000206395,1.458969083,0.000532619,0,0.001388398,0.0043048362,6.299853e-07,0,2.06238e-05,0.0353008557,0.514170296,0.787077126,0.0071594860075,0.008035119,0.122407811,0.0047696381,0.00115064914,0,0,0.022079627,0.100316705
"ESP_sa30",0.798998026,100.205335122,114.381259813,6.841201293,3.597347463,0.815438776,74.125783625,0.391544782,33.157828447,463.220810537,45.586485794,53789.88970245,14.334858448,32.931158575,355.215348787,213.912916303,26.374803461,33.461825445,0.15538879,0.532297605,160.805338362,197.8124693,9.21631877373,1.558256749,9.756848497,37.197667215,0.15420854532,2.425743462,0.770052252,334.327474394,97.653278869,238.792054387,52.217437351,2.98727399344,9.887439001,3.855573865,26.198524785,4.175828556,0.21283825127,162.527802745,532.024509817
"ESP_sa31",0.0700172595,1.71881047,9.195494159,0.326226155,0.545222206,0.336556845,33.741820784,0.0938444583,1.671448298,13.543296888,3.199090113,121924.80327433,0.6841103399,0.897464401,19.00839561711,13.466627264,1.894181956,0.759513502,0.00118755,0.007473172,7.417506799,11.976411708,0.38764723215,0.121556892,0.1009986425,0.304885535,0.0500598280182,1.015458197,0.04787102405,5.4913143294,2.772943306,6.123153374,0.271526123,0.8702425511,0.1983964888,0.1842665081,3.622365286,0.154312418,0.0180822781,3.618517809,18.40861825
"ESP_sa32",0.002468258,0.104750448,0.0970510504,0.00256940447,0.02555301201,0.01241755,0.061395129,0.000314309,0.01460520522,0.43763145,0.048620905,77845.126766062,0.000557875944,0.02381400964,0.171116449,0.152189738,0.021547695,0.026174499,3.52012e-06,0.000174704,0.004568219,0.0537829456,0.0053210593415,0.003495247,0.011611949277,0.03597091841,8.00841026e-05,0.067272552,0.000504900386,0.30167228426,0.08157750221,0.275597973268,0.059343862,0.020661390474,0.0084841239106,0.001794147627,0.079079414,0.0023671712,0.00054247811,0.411103367,0.705849401
"ESP_sa33",0.088976038,0.187718384,0.322657561,0.0251796249,0.177227985,0.151968122,0.591348295,0.0768495712,0.051542497,0.900618484,0.06659749,122526.171855267,0.01070002719,0.0433306671,2.3908095,1.256928343,0.690112635,0.08652629,0.021827313,0.136371279,0.121002130298,2.06536131,0.329516720941,0.086597685,0.04790410226,0.068700194,0.0278228196961363,0.74119403,0.0213546405,0.357648085,0.21568705,3.287717236,0.170145993,0.964001153487,0.017930719,0.0299804371,0.104107068,0.167937264,0.05304024153,2.074746937,2.240103678
"ESP_sa34",0.35176887,11.620756498,14.696890802,2.001529036,0.598906596,0.432408227,61.035005822,0.332307988,16.363400975,37.844818774,7.862635725,81222.0883683,0.64430418,1.30159965,64.960722382,12.296393299,22.940758755,13.181815718,0.061360128,0.391905609,10.460788195,55.751719789,0.99954606814,0.290293904,0.275073367,67.454503524,0.063081566957128,1.682936908,4.821782595,14.020881547,15.216600686,159.818617847,0.563668928,1.741947996989,2.463343633,1.245872301,2.597440854,0.680041154,0.119305625,18.145057364,166.288449901
"ESP_sa35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EST_sa01",0.00418346701,0.373117112,0.416850196111,0.7528907741,0.0007078257797,0.034505248,0.059276398,0.001488462,0.1413856026,1.177199624,2.881274058,0.256342885676,303.734919716,4.7342681827,0.443173535,0.1155113485,0.008788523,0.025861526,4.69119e-05,0.00021481712,0.00629713,0.625033853,0.10649996272,0.003171768,6.1187048805,0.001369416491,9.88518721793,0.011715722,0.0012866090972,1.57530336207,0.223294847,0.2243346149,0.284850689,8.4695822629,0.023772653983,0.00771516918532,2.50351442,0.0032411024,0.004522828796,6.996830251,53.136561495
