"","AUS_sc01","AUT_sc01","BEL_sc01","BGR_sc01","BRA_sc01","CAN_sc01","CHN_sc01","CYP_sc01","CZE_sc01","DEU_sc01","DNK_sc01","ESP_sc01","EST_sc01","FIN_sc01","FRA_sc01","GBR_sc01","GRC_sc01","HUN_sc01","IND_sc01","IRL_sc01","ITA_sc01","JPN_sc01","LTU_sc01","LUX_sc01","LVA_sc01","MEX_sc01","MLT_sc01","NLD_sc01","POL_sc01","PRT_sc01","ROM_sc01","RUS_sc01","SVK_sc01","SVN_sc01","SWE_sc01","USA_sc01","ZRoW_sc01"
"13",3.97049834479507e-06,2.01109195394278e-05,3.04584948536516e-05,1.82810390909143e-05,3.49819133348404e-06,4.0717125577248e-06,6.5898192130639e-06,7.20468849415453e-05,3.2058101134806e-05,2.72299088174963e-05,0.000113978650896035,2.63323001057523e-05,0.110574078559569,0.000563552575143669,8.4139053043271e-06,1.16870871434254e-05,1.38177090395597e-05,2.17153429504115e-05,3.9615218411765e-06,1.51252967076182e-05,1.00061193573576e-05,3.56543772150237e-06,0.000757585032055692,0.000105688215089784,0.00167051875688,5.06773899732272e-06,0.000111680703087118,2.37838438623611e-05,4.90820918626459e-05,1.67751078728691e-05,1.0672809573626e-05,4.11536610927746e-05,3.97148524319732e-05,1.87837919116308e-05,0.000192925535400189,3.35680451454331e-06,1.73153584906033e-05
"14",0.000122152469160576,0.00035718667831218,0.000579510799295327,0.00038497352070898,0.000249517299695189,0.000107798121234642,0.000246622704572034,0.000208469891864127,0.000399317317448387,0.000469713699838579,0.00109615118354257,0.000271764384049955,0.00551670045289479,0.177654957382102,0.00021304076596227,0.000321839221389408,0.000307487393217838,0.00075641351100881,0.00025203296686144,0.000381164916083341,0.000172256828908748,9.88265237033527e-05,0.00111975821811074,0.000904875228676502,0.00165403805105655,7.63652435761895e-05,0.000577818288177015,0.000648831045236241,0.00072649370685922,0.000375063299948313,0.00018616282572538,0.000357209757010273,0.000346924436438887,0.000345272917896234,0.00249594162565622,7.1591672447716e-05,0.000387367120836388
"15",0.000668033842666431,0.00206557200264968,0.00768990870222575,0.00258819285354936,0.000769124677771707,0.00088657954659961,0.00135071667829164,0.00185869180545758,0.00347393260571156,0.00326760208772318,0.00197260923901822,0.00406214238630699,0.00162025021358551,0.0016533498194096,0.222031480172408,0.0021148037540369,0.00192544458407173,0.00415681079566038,0.000556026700584541,0.00362491863421069,0.00279565233945863,0.000372238823420001,0.00135371625675182,0.00994431624726294,0.00156568304142227,0.000606231737929704,0.00729381634069295,0.0029951754012636,0.00253435929526525,0.00302887466365049,0.00266181374465721,0.00066673465737212,0.00369586622224617,0.00346483269498182,0.00254775324714982,0.000522998956200031,0.00220998125139415
"16",0.000339881393743828,0.000506197245154665,0.00137730887020544,0.000689076333261822,0.000164166479543505,0.000361536777195093,0.00033150213794207,0.000873910808601864,0.000700248527498448,0.000847672208516754,0.000996048586557595,0.000454687097764615,0.000564009314670822,0.000728602941501425,0.000520988216571352,0.0515118724287651,0.000439457018962168,0.000736338416356157,0.000259876437976116,0.00513153483204971,0.000399832098637168,0.000116814390055985,0.00037975399389894,0.00931995426001038,0.000428178137100606,0.000139158723535925,0.00248564455908802,0.00170373685884117,0.000535722138464254,0.000565027300812501,0.00042670610593068,0.000204676791438536,0.000565727025327457,0.000477885331819852,0.000963166096930022,0.000199756523332402,0.000664210393304154
"17",9.27316288325952e-06,2.04165960541466e-05,3.33839112083169e-05,0.00049801727287338,7.23561807162013e-06,5.3037520581305e-06,1.41972767255582e-05,0.000705691353115836,1.84198441699989e-05,2.52674879337575e-05,4.08598144823328e-05,1.2892339522361e-05,2.08357440559987e-05,2.97369588838199e-05,1.04882774053764e-05,2.10971099651685e-05,0.0386570196837108,1.92799621413206e-05,9.15792981016694e-06,2.52890173838093e-05,3.07738380595867e-05,8.15277032582105e-06,1.40493696653531e-05,4.65415380950539e-05,1.60634113582039e-05,9.41947545954747e-06,8.82254902707731e-05,1.83776617825272e-05,1.59799060531264e-05,1.78285946188371e-05,0.000112707536113452,9.67494733775984e-06,2.59685269503819e-05,9.66111150715344e-05,7.39006698548697e-05,7.67660635062175e-06,8.78072718046163e-05
"18",3.06522784300525e-05,0.000781225062941798,0.000290950691884964,0.000643231601766097,2.48589710041908e-05,2.82782638615394e-05,6.28255324743159e-05,0.000123356671034856,0.00103530441690934,0.00041941345454332,0.000174730046204694,0.000182204889335535,0.000203747462353508,0.000234195447370394,0.000113397168473397,0.000110952728029876,0.000112947036484494,0.101140474221021,2.36697343504906e-05,0.000377423075030536,0.000176333305463249,1.8707413804512e-05,0.00014739126062596,0.000166024672530132,0.000214539054213667,3.24170549136602e-05,0.000138903522301002,0.000123200559651442,0.000411584276761447,0.0001090746003143,0.00127762905868328,7.00098944325974e-05,0.00163847011963981,0.000816536784427287,0.000197230860830589,2.54698590384644e-05,0.000154254818281983
"19",6.28335325031926e-06,5.60435462762237e-06,1.40461338833428e-05,6.45698228145319e-06,3.95166868990707e-06,1.24284469527255e-05,1.08769819299806e-05,6.54450960139714e-06,6.78606761644702e-06,7.93789559608285e-06,9.54394976779946e-06,4.42504019201481e-06,5.1433178898205e-06,1.83239279988514e-05,3.67540364253003e-06,1.04270000071853e-05,4.98992202987372e-06,1.01829597334197e-05,0.00342236459002286,8.19494645009199e-06,6.26019513414806e-06,4.10485049259226e-06,2.58133681658162e-06,5.72783510609439e-06,3.495134811898e-06,3.60554899612355e-06,1.01185304793021e-05,1.26337932987707e-05,4.74995055244043e-06,7.21628337578548e-06,7.72690614790394e-06,1.90006065181198e-06,4.71854641592594e-06,6.47849642781865e-06,6.96331473419673e-06,5.70306719824826e-06,2.04797872167954e-05
"20",1.56401426400638e-05,2.88887447004253e-05,0.000152358428752341,3.29875152328369e-05,5.71391429576198e-06,2.67513813242304e-05,3.05574129064859e-05,1.98513102625439e-05,5.34938923879336e-05,3.75230912992414e-05,4.2923493954206e-05,5.43221254269838e-05,5.83292296502034e-05,7.9479586617579e-05,3.91389346222537e-05,0.000103811237509672,2.6107866061913e-05,5.90256023701099e-05,1.11527735591809e-05,0.0179456972180873,7.4016754675829e-05,1.05549146508732e-05,2.00611464426133e-05,0.000206144859398659,4.33892993625828e-05,1.62328436781671e-05,5.66254576956832e-05,3.84231116941005e-05,3.22074580277748e-05,6.26517704945448e-05,4.04784150385706e-05,1.92858634139438e-05,3.23582300116935e-05,3.07951438343526e-05,6.47460910548639e-05,3.21506606356998e-05,5.95454644731621e-05
"21",0.000475822784513577,0.00299031915850529,0.00220572341537364,0.00442200177197579,0.000685163010151363,0.000542593701960625,0.000970005064949399,0.00420566625807969,0.0029065079005608,0.00203958885152174,0.00185388696832372,0.00245530305521349,0.00179876428838433,0.00123745082117088,0.00202193719151124,0.00116437488410953,0.00365526391192947,0.00329204970326269,0.000523997563825326,0.00204430289079509,0.190831413809865,0.000243763644896068,0.00146849759237,0.00686979681106594,0.0014275207076921,0.000656267920718529,0.0139092837789446,0.00135828820663515,0.00271336853674485,0.00190712406875166,0.00440750588370997,0.000673986115900702,0.00291742308711736,0.00904710997844391,0.00142211241262915,0.000350750535195519,0.00182179491283469
"22",0.000145195216128658,9.31056120470546e-05,0.000174776307249415,0.000127197261740013,7.53980435115979e-05,0.000136567368415289,0.000674942702549142,0.00010108629272162,0.000225145802966384,0.000116523597536566,0.000131496252889083,7.05998620872223e-05,0.000187891457507683,0.000105650456045696,7.21316465761687e-05,8.82664996355371e-05,6.16957041810197e-05,0.000223327753435992,0.000101272778643622,0.000159099468387279,7.52509641058518e-05,0.0219813156600718,6.19745191143749e-05,0.000193931698308428,4.83089541589262e-05,0.000177535811187161,0.000107996012541179,0.000151103211012504,0.000102730844290122,6.79005597889085e-05,6.03950744931489e-05,0.000162584877480505,0.00014911351325734,9.69945014413212e-05,8.78309115621663e-05,9.34561031304647e-05,0.000472890919022345
"23",3.75162538555316e-06,2.29513761266291e-05,2.87175183020432e-05,2.20354497747696e-05,2.46383357899767e-06,5.29803819516655e-06,6.45633775706136e-06,7.6070827717297e-06,2.04803432257205e-05,2.01273277068927e-05,0.000108285639029048,1.22765136001852e-05,0.000623264508587813,4.13821677878611e-05,1.5276715045809e-05,7.20600418951269e-06,6.28459883510198e-06,1.68230580775307e-05,9.68085268373352e-06,1.60729125572153e-05,9.86706285185784e-06,2.00525873144005e-06,0.0495703400105917,1.56972224261816e-05,0.0015624331413734,2.6354082210303e-06,8.31591840664793e-06,1.27009276619662e-05,8.09450456271998e-05,6.61768411710595e-06,8.35653019161098e-06,2.75464041418805e-05,1.93839646590592e-05,2.27531034047915e-05,5.85803118427191e-05,2.44672354242143e-06,2.62330745129957e-05
"24",2.38686297004372e-05,0.000111748256805719,0.000412753206906,0.000109708157779465,1.80859116170753e-05,2.16391312131875e-05,8.58450302062339e-05,7.82450757467535e-05,0.000114767762878874,0.000136941418849945,7.83429951000845e-05,0.000117682994241208,0.000131760277597184,0.000214551565507668,0.00012304869571585,7.7072111185916e-05,9.62937153603459e-05,0.000101104243266432,3.13602438046564e-05,0.000173224352447448,0.000127515294598242,2.15343313158585e-05,4.78781116402569e-05,0.0887740625392808,7.92310509233259e-05,1.67364501596932e-05,6.06203503983566e-05,0.000321609255873417,9.1356703802715e-05,8.09940612919906e-05,5.27940955738338e-05,1.91182543312629e-05,8.95615939307899e-05,9.90926397172549e-05,0.000153549042011415,1.63652455394141e-05,0.000301499408000905
"25",8.46131524416707e-07,7.03640811415817e-06,7.71719973467645e-06,6.6169503249068e-06,9.16402794798134e-07,8.65603731633449e-07,2.40724356648389e-06,3.68432084321662e-05,7.34670681936808e-06,5.8122433566847e-06,5.95393465890115e-05,2.45148887691177e-06,0.000399564488288846,3.55901019429417e-05,2.35740205744669e-06,4.86819212619684e-06,1.34484368069692e-05,7.71715884394755e-06,2.46801139503735e-06,9.4851304367411e-06,3.09899776140469e-06,1.01976916330959e-06,0.00037359372305254,1.14211616439333e-05,0.0373531060017276,5.45886458587696e-07,3.14953002719442e-05,8.39367751936893e-06,1.68275149464146e-05,1.85194894584121e-06,2.95723490392147e-06,1.08741867844848e-05,1.15865011565724e-05,5.1927087476085e-06,2.78404172882466e-05,8.44393887829383e-07,1.04564607215714e-05
"26",0.000285374751533367,0.000323628145057599,0.000627028200952206,0.00038109005659372,0.000322959989004395,0.00187253983080986,0.000524894360012772,0.000196354151890586,0.000455497274661396,0.000709753139896353,0.000984196361858149,0.00130411186314731,0.000241375475705911,0.000466368370772203,0.00047650569366473,0.000319566087358436,0.000161590636743269,0.000443441391591392,0.000345479705535594,0.000567783356418163,0.000422475843783299,0.000293825025530203,0.00013511673237214,0.000590359973276585,0.000147342046651653,0.393567885682566,0.000443926881931451,0.000540381162741084,0.000281213295360724,0.000582436914396256,0.000159140470481097,0.000144879287850221,0.000284189079208693,0.000318651115861013,0.000358033978261183,0.00304854941812363,0.000842322051884676
"27",4.63434624307078e-06,2.95912836465132e-05,4.13592334847083e-05,0.000129604341060926,1.02934803782769e-05,5.93655420948301e-06,5.45761967417055e-05,0.000224220147801597,2.05131381964921e-05,2.77519540706031e-05,5.72101661096751e-05,2.01445612065549e-05,0.000212796622380709,5.71404140174914e-05,2.09752785183957e-05,7.11060078713986e-05,4.17888064155224e-05,4.02326653594836e-05,4.51879056995437e-06,2.44347687450633e-05,4.11348853921066e-05,3.91369337941469e-06,0.000103331319661654,3.17103635529294e-05,5.33656650082804e-05,1.51579115177047e-05,0.326429450638844,1.70398048099033e-05,2.6144869365288e-05,1.28812620767614e-05,0.000120749075170079,4.03704401211947e-06,3.74520941403279e-05,2.26192328380903e-05,1.51416500261759e-05,5.3271586065122e-06,2.83812317367825e-05
"28",8.34090163296677e-05,0.000401459374035184,0.00326029839882075,0.000309468185328487,9.4543618494505e-05,8.77527923205742e-05,0.000175599094304027,0.000456677510145719,0.000587209033195701,0.000759855019070566,0.000963972395127586,0.000296773979909194,0.000354764760594273,0.000395226599510555,0.000338842475421115,0.000481953528857087,0.00029315996425715,0.000786149236143816,7.2900508014889e-05,0.000629442916050446,0.000314316471281727,4.1220508943344e-05,0.000320626759621163,0.00137131448192471,0.000394503447510571,0.000102454921507216,0.000456770724726948,0.0427920126688367,0.000454020283087203,0.000355604104125246,0.00033294676681101,9.2885353398269e-05,0.000380982890656295,0.000366843137273281,0.000525953891516752,7.01538109932108e-05,0.000220395191029195
"29",5.82341395768123e-05,0.00104897954221827,0.000881126192537321,0.0013376372279493,8.06250372188547e-05,0.000105818242332965,0.000148138958187991,0.000323312597572078,0.00330759942550982,0.00121013154316286,0.00111068276989911,0.000360841912778285,0.00191607163538908,0.000711504751686753,0.000389583343904905,0.000365412586715894,0.000259443809511318,0.00230902760613679,6.89642315364241e-05,0.00124940793913677,0.00044801512557308,4.19066552869776e-05,0.00394832656651675,0.00106038036951137,0.00274604140840431,5.96884302602061e-05,0.000315872381258062,0.000507619247557699,0.148325729801517,0.000222591121416452,0.00125156952738011,0.000448885884584232,0.00240064214008872,0.00115673870499276,0.00129152332206098,5.41228332575363e-05,0.000355815144589563
"30",0.000112803256013854,0.000629249023486572,0.00121948980294681,0.00045298741221165,0.000409877261775707,0.000232802084731598,0.000429601486940221,0.000781870670717607,0.00064337685101019,0.000657796555039227,0.000466482702052117,0.00327234852424811,0.000911861854325764,0.000636584101683993,0.00070121551629781,0.000555356961976901,0.000332991455149763,0.000586097585194352,7.75232028682867e-05,0.000628260751430248,0.0004196301010411,5.53937158942089e-05,0.000244640546638466,0.000858067829357511,0.000433777898008287,0.000210477004738703,0.000613497547889149,0.000621609947980661,0.000457409896307842,0.574515064643086,0.000397304643599031,8.90049509511461e-05,0.00057881385550755,0.000469102410007856,0.00090474215755743,0.000106477124149277,0.000487943045807026
"31",2.81953906662033e-06,6.81406053743076e-05,3.57893905120111e-05,0.000329711339395578,3.45021820021687e-06,5.35378908187209e-06,5.45247581121737e-06,4.04585729917345e-05,4.51442948186612e-05,2.62310485803782e-05,9.57967104318735e-06,1.7797227258693e-05,1.32318590515204e-05,9.93884189795407e-06,1.4152716727456e-05,1.23435755131155e-05,4.03824125681971e-05,0.000167198854261395,5.94387727687262e-06,1.54246406042779e-05,3.94773252625996e-05,2.15596490409162e-06,1.0593032728823e-05,2.13448524703072e-05,8.98024294927609e-06,2.19604247617268e-06,5.11513338121429e-05,1.87577236279624e-05,2.93995948851837e-05,1.32987487309311e-05,0.0196304087560911,5.75428477370675e-06,5.77897880042811e-05,6.75997159361349e-05,1.07900089922569e-05,2.53236345622001e-06,2.40688381108866e-05
"32",4.82429110694456e-05,0.000376281959533068,0.000248704966887564,0.00248577673779756,5.5523965308344e-05,3.77905179792365e-05,0.000213621174578717,0.000147246655071391,0.00112037955328654,0.00038465821539716,0.000215883712432254,0.000212365357610166,0.000922950032031385,0.00116010137079183,0.000275893051128089,0.000129516611262711,0.000688848977999196,0.000893068817586646,8.70404426738176e-05,0.000170631438237659,0.000257945312251984,8.88024298419017e-05,0.00427150448343331,0.000145886242238608,0.000963983339695234,3.64283132987399e-05,0.000199097823628502,0.000656325166855175,0.000888181664105772,7.49692664013714e-05,0.000781919501237638,0.0339475081423051,0.0016881372976487,0.000317689848619796,0.000417087794708053,5.30296724740983e-05,0.000371485815054292
"33",8.6075917329513e-06,0.000684094104293671,0.000112434812068114,0.000354310843914155,9.45274192339595e-06,1.21059805567338e-05,2.10081854599792e-05,6.35761978891878e-05,0.00189499072891615,0.000234595292770437,0.000103184797641831,5.85038525830905e-05,0.000117094730574195,0.000112262141350306,7.51196985881728e-05,6.11748990965202e-05,4.18655255216314e-05,0.00116978387804304,9.25427111039652e-06,4.70139392642337e-05,8.53591272615964e-05,6.40922967326925e-06,0.000177040207853606,0.000113812379224209,0.000199362700246228,9.16540646534464e-06,9.60369758624515e-05,6.21610108271067e-05,0.000476148743617838,4.27029235881652e-05,0.000327347679578357,0.000120769337175395,0.0868087316405109,0.000512940731061567,0.000108634147068764,7.33520285081277e-06,4.96853443146662e-05
"34",3.50044896284502e-05,0.00161669461376141,0.000325893817859611,0.00129112403139833,3.61245453309892e-05,3.15372085273608e-05,6.60167953373109e-05,0.000208853376732127,0.000974435338669211,0.000507309113631387,0.000259521099667291,0.000118776014874299,0.000308582645885088,0.000174675298823848,0.000180872627501902,0.00010381641981338,0.000172522823164601,0.00178859444388781,6.7568321890875e-05,0.000134470074342078,0.000576090678184407,2.18593995321796e-05,0.000307817603427897,0.000239870139207627,0.000394693059561019,3.83837940175925e-05,0.000239992611533966,0.000165862965380763,0.000471464613939057,0.000100856377220573,0.000951203810914135,0.000177652453799273,0.000981366806699606,0.527958417491085,0.000174953912908552,2.49679650010924e-05,0.00024950871730957
"35",6.58218486852699e-05,0.000164749446215939,0.000320547080531055,0.000147911481400243,5.27631028761538e-05,6.3413465232542e-05,0.000123114925205408,0.000137629795147876,0.000208766928837811,0.000198160415941323,0.00139858176116049,0.000151971923827093,0.000958275414868289,0.000942248481789205,9.72613209126321e-05,0.000168936217079707,9.77718104844313e-05,0.000221729900485067,5.71987924036665e-05,0.0001577508939844,0.000100868014903928,3.14507108561355e-05,0.000379170271362979,0.000528873246495941,0.000525534218657796,4.33178411464069e-05,0.000227723790753279,0.000215623392026865,0.000242486189244522,0.000109097822799896,9.20815225551752e-05,7.64779884904537e-05,0.000147042403290505,0.000179056077723862,0.0467823391624263,3.94764750259017e-05,0.000243794243480604
"36",0.000928007161229046,0.000714460018215163,0.00146826914949867,0.000860070689129086,0.000766183208307529,0.00524080377625117,0.00192923619360766,0.00105310748809584,0.000913851947136634,0.000949615841046941,0.0017882400269563,0.000812752416574255,0.000762508732017898,0.00091671758695976,0.000791153525995355,0.00124695340563252,0.00116202693250568,0.00143934434630917,0.000915903285113514,0.00582878591716637,0.000647178097203219,0.00081796408740441,0.000460192008373609,0.00257054838547715,0.00058255613367097,0.00491329013475714,0.000991401463780459,0.00187970530854887,0.000690337006340422,0.000590994371304793,0.000581408747708673,0.000333433669308999,0.000773810460041427,0.000806877457313615,0.00125824012547331,0.0682488771057705,0.00289457506232486
"37",0.00240283963090259,0.0023044975955052,0.00289419526854597,0.00479778916442081,0.00190382643160664,0.00135878709649937,0.00541321432582716,0.00201242942233573,0.00238427061210034,0.00211552170636702,0.00228488049807293,0.00232231432113092,0.00324179622202831,0.00248352576317264,0.00191627444477628,0.00191640335574538,0.00262081756868323,0.00268509763753265,0.00402612658451064,0.00280879455244144,0.0029090571800038,0.00289901499607983,0.00219260573899037,0.00201016398600633,0.00211455599415825,0.00127586778002053,0.00392603228400193,0.00363277972112103,0.00195154279934575,0.00281026510851532,0.00242194328890677,0.00114307369391599,0.00336437747686574,0.00347734284804737,0.00232645662184901,0.00164800288535724,0.0466786980236578
